Year,Quarter,GMR (Greater Metropolitan Region),Greater Sydney,Rings,Local Government Areas (LGAs),DwellingType,"First Quartile Sales Price
$'000s","Median Sales Price
$'000s","Third Quartile Sales Price
'000s","Mean Sales Price
$'000s","Sales
No.",Qtly change in Median,Annual change in Median,Qtly change in Count,Annual change in Count
2018,Q2,Total,Greater Sydney,Middle Ring,Willoughby,Strata,820,946,1135,1023,120,-5.40%,-5.40%,17.65%,-30.64%
2018,Q2,Total,Greater Sydney,Outer Ring,Total,Total,613,740,993,872,7664,-1.33%,-5.13%,-3.71%,-19.10%
2018,Q2,Total,Greater Sydney,Outer Ring,Total,Non Strata,650,790,1081,938,5608,0.00%,-5.12%,-3.44%,-19.45%
2018,Q2,Total,Greater Sydney,Outer Ring,Total,Strata,505,634,800,692,2056,-1.93%,-1.02%,-4.42%,-18.15%
2018,Q2,Total,Greater Sydney,Outer Ring,Blacktown,Total,615,700,840,724,883,-0.92%,-5.34%,-6.26%,-16.22%
2018,Q2,Total,Greater Sydney,Outer Ring,Blacktown,Non Strata,655,740,875,771,697,-1.99%,-5.28%,-7.19%,-18.95%
2018,Q2,Total,Greater Sydney,Outer Ring,Blacktown,Strata,459,571,634,551,186,-3.31%,3.73%,-2.62%,-4.12%
2018,Q2,Total,Greater Sydney,Outer Ring,Blue Mountains,Total,570,655,800,695,322,-1.50%,-3.68%,7.33%,-8.78%
2018,Q2,Total,Greater Sydney,Outer Ring,Blue Mountains,Non Strata,580,664,811,706,304,-1.70%,-3.14%,8.19%,-9.25%
2018,Q2,Total,Greater Sydney,Outer Ring,Blue Mountains,Strata,421,515,548,505,s,-0.96%,0.98%,-5.26%,0.00%
2018,Q2,Total,Greater Sydney,Outer Ring,Camden,Total,674,740,830,771,339,-3.27%,-0.67%,-1.17%,-14.18%
2018,Q2,Total,Greater Sydney,Outer Ring,Camden,Non Strata,686,750,839,782,318,-3.23%,0.00%,-3.34%,-15.87%
2018,Q2,Total,Greater Sydney,Outer Ring,Camden,Strata,534,650,670,606,s,15.45%,25.00%,50.00%,23.53%
2018,Q2,Total,Greater Sydney,Outer Ring,Campbelltown,Total,555,619,682,622,470,0.65%,-0.16%,-10.13%,-11.82%
2018,Q2,Total,Greater Sydney,Outer Ring,Campbelltown,Non Strata,595,645,710,657,378,0.78%,0.00%,-10.21%,-7.58%
2018,Q2,Total,Greater Sydney,Outer Ring,Campbelltown,Strata,435,481,528,480,92,2.67%,-0.93%,-9.80%,-25.81%
2018,Q2,Total,Greater Sydney,Outer Ring,Central Coast,Total,510,630,775,671,1406,-1.76%,-0.87%,-10.45%,-16.26%
2018,Q2,Total,Greater Sydney,Outer Ring,Central Coast,Non Strata,550,658,805,708,1117,-2.59%,-0.38%,-8.44%,-17.20%
2018,Q2,Total,Greater Sydney,Outer Ring,Central Coast,Strata,425,500,605,528,289,-1.96%,2.67%,-17.43%,-12.42%
2018,Q2,Total,Greater Sydney,Outer Ring,Fairfield,Total,580,740,850,717,369,-4.15%,-5.61%,14.95%,-11.30%
2018,Q2,Total,Greater Sydney,Outer Ring,Fairfield,Non Strata,712,789,880,802,276,-1.37%,-6.07%,5.75%,-14.55%
2018,Q2,Total,Greater Sydney,Outer Ring,Fairfield,Strata,400,438,520,466,93,-9.22%,-2.01%,55.00%,0.00%
2018,Q2,Total,Greater Sydney,Outer Ring,Hawkesbury,Total,601,690,894,791,190,-4.17%,-12.10%,-7.32%,-25.20%
2018,Q2,Total,Greater Sydney,Outer Ring,Hawkesbury,Non Strata,656,743,965,858,152,-6.01%,-10.00%,-11.63%,-31.22%
2018,Q2,Total,Greater Sydney,Outer Ring,Hawkesbury,Strata,473,535,575,524,38,2.30%,18.51%,15.15%,15.15%
2018,Q2,Total,Greater Sydney,Outer Ring,Hornsby,Total,727,1087,1379,1111,406,-1.67%,-11.31%,1.00%,-29.64%
2018,Q2,Total,Greater Sydney,Outer Ring,Hornsby,Non Strata,1138,1300,1535,1360,244,-3.77%,-13.33%,2.09%,-31.84%
2018,Q2,Total,Greater Sydney,Outer Ring,Hornsby,Strata,645,698,843,736,162,0.94%,-2.45%,-0.61%,-26.03%
2018,Q2,Total,Greater Sydney,Outer Ring,Liverpool,Total,600,720,850,728,482,-0.69%,-4.13%,-2.03%,-25.62%
2018,Q2,Total,Greater Sydney,Outer Ring,Liverpool,Non Strata,700,788,890,814,348,-1.56%,-4.60%,2.35%,-25.96%
2018,Q2,Total,Greater Sydney,Outer Ring,Liverpool,Strata,412,520,570,505,134,2.36%,-1.42%,-11.84%,-24.72%
2018,Q2,Total,Greater Sydney,Outer Ring,Northern Beaches,Total,883,1385,1755,1452,833,-3.55%,-6.73%,-1.65%,-19.83%
2018,Q2,Total,Greater Sydney,Outer Ring,Northern Beaches,Non Strata,1451,1700,2200,1908,432,-8.11%,-8.11%,-1.14%,-18.64%
2018,Q2,Total,Greater Sydney,Outer Ring,Northern Beaches,Strata,729,866,1100,961,401,-3.78%,-4.31%,-2.20%,-21.06%
2018,Q2,Total,Greater Sydney,Outer Ring,Penrith,Total,565,658,730,658,626,0.11%,-1.46%,-9.01%,-14.71%
2018,Q2,Total,Greater Sydney,Outer Ring,Penrith,Non Strata,640,691,765,714,464,-1.36%,-3.43%,-9.20%,-11.11%
2018,Q2,Total,Greater Sydney,Outer Ring,Penrith,Strata,441,511,555,497,162,-2.11%,1.69%,-8.47%,-23.58%
2018,Q2,Total,Greater Sydney,Outer Ring,Sutherland Shire,Total,785,1010,1300,1088,782,-4.72%,-12.17%,1.03%,-23.78%
2018,Q2,Total,Greater Sydney,Outer Ring,Sutherland Shire,Non Strata,1010,1200,1420,1290,415,-6.30%,-11.11%,7.51%,-28.20%
2018,Q2,Total,Greater Sydney,Outer Ring,Sutherland Shire,Strata,656,770,978,860,367,-2.53%,-4.35%,-5.41%,-18.08%
2018,Q2,Total,Greater Sydney,Outer Ring,The Hills Shire,Total,950,1172,1404,1233,431,-3.14%,-6.98%,6.95%,-25.82%
2018,Q2,Total,Greater Sydney,Outer Ring,The Hills Shire,Non Strata,1080,1257,1500,1345,345,-1.80%,-7.91%,7.14%,-22.99%
2018,Q2,Total,Greater Sydney,Outer Ring,The Hills Shire,Strata,700,783,898,786,86,1.69%,-8.15%,6.17%,-35.34%
2018,Q2,Total,Greater Sydney,Outer Ring,Wollondilly,Total,605,800,980,838,125,5.96%,6.67%,-16.11%,-32.43%
2018,Q2,Total,Greater Sydney,Outer Ring,Wollondilly,Non Strata,659,815,1005,861,118,5.71%,7.03%,-14.49%,-34.44%
2018,Q2,Total,Greater Sydney,Outer Ring,Wollondilly,Strata,-,-,-,-,-,-,-,-,-
2018,Q2,Total,Rest of GMR,Total,Total,Total,460,580,720,612,3509,0.00%,3.57%,-1.21%,-14.44%
2018,Q2,Total,Rest of GMR,Total,Total,Non Strata,483,602,750,638,2821,0.33%,3.79%,1.00%,-11.04%
2018,Q2,Total,Rest of GMR,Total,Total,Strata,390,485,600,506,688,-3.48%,-2.02%,-9.35%,-26.02%
2018,Q2,Total,Rest of GMR,Total,Cessnock,Total,315,390,498,428,287,4.56%,11.75%,6.69%,-10.59%
2018,Q2,Total,Rest of GMR,Total,Cessnock,Non Strata,330,396,512,444,254,4.28%,11.31%,4.96%,-11.81%
2018,Q2,Total,Rest of GMR,Total,Cessnock,Strata,265,280,320,308,33,0.00%,-1.75%,22.22%,0.00%
2018,Q2,Total,Rest of GMR,Total,Kiama,Total,750,920,1165,978,85,6.36%,16.16%,-5.56%,-25.44%
2018,Q2,Total,Rest of GMR,Total,Kiama,Non Strata,804,975,1208,1052,70,2.63%,17.69%,-4.11%,-22.22%
2018,Q2,Total,Rest of GMR,Total,Kiama,Strata,536,606,678,630,s,-2.26%,-0.66%,-11.76%,-37.50%
2018,Q2,Total,Rest of GMR,Total,Lake Macquarie,Total,470,570,685,598,829,1.79%,3.73%,-3.27%,-7.89%
2018,Q2,Total,Rest of GMR,Total,Lake Macquarie,Non Strata,495,590,710,619,719,1.72%,5.36%,-2.04%,-8.52%
2018,Q2,Total,Rest of GMR,Total,Lake Macquarie,Strata,390,443,525,461,110,-0.56%,-2.75%,-10.57%,-3.51%
2018,Q2,Total,Rest of GMR,Total,Maitland,Total,400,465,555,483,393,3.33%,6.90%,5.36%,-11.09%
2018,Q2,Total,Rest of GMR,Total,Maitland,Non Strata,420,470,560,495,366,2.06%,4.44%,7.02%,-5.91%
2018,Q2,Total,Rest of GMR,Total,Maitland,Strata,302,330,358,326,s,-5.71%,-4.35%,-12.90%,-49.06%
2018,Q2,Total,Rest of GMR,Total,Newcastle,Total,490,600,745,642,695,-2.44%,3.45%,-0.86%,-18.24%
2018,Q2,Total,Rest of GMR,Total,Newcastle,Non Strata,532,625,770,686,497,-2.34%,-0.16%,0.40%,-11.57%
2018,Q2,Total,Rest of GMR,Total,Newcastle,Strata,411,500,614,534,198,-7.06%,1.01%,-3.88%,-31.25%
2018,Q2,Total,Rest of GMR,Total,Port Stephens,Total,429,539,691,563,345,0.19%,12.29%,-7.51%,-8.97%
2018,Q2,Total,Rest of GMR,Total,Port Stephens,Non Strata,460,590,720,596,264,0.68%,13.46%,-6.71%,-10.81%
2018,Q2,Total,Rest of GMR,Total,Port Stephens,Strata,325,412,535,458,81,-2.20%,0.49%,-10.00%,-2.41%
2018,Q2,Total,Rest of GMR,Total,Shellharbour,Total,560,619,727,654,250,-0.24%,-2.60%,11.11%,-9.09%
2018,Q2,Total,Rest of GMR,Total,Shellharbour,Non Strata,583,639,750,684,204,-1.69%,-4.63%,18.60%,-8.52%
2018,Q2,Total,Rest of GMR,Total,Shellharbour,Strata,466,526,588,521,46,2.33%,2.14%,-13.21%,-11.54%
2018,Q2,Total,Rest of GMR,Total,Wollongong,Total,575,685,820,723,625,-3.52%,0.74%,-5.87%,-23.78%
2018,Q2,Total,Rest of GMR,Total,Wollongong,Non Strata,632,755,883,782,447,-4.13%,-3.82%,-1.11%,-16.76%
2018,Q2,Total,Rest of GMR,Total,Wollongong,Strata,475,585,639,574,178,0.78%,2.72%,-16.04%,-37.10%
2018,Q2,Total,Rest of GMR,Newcastle SSD,Total,Total,434,540,670,569,2549,1.50%,6.93%,-0.93%,-11.86%
2018,Q2,Total,Rest of GMR,Newcastle SSD,Total,Non Strata,450,560,694,589,2100,1.73%,6.67%,0.19%,-9.52%
2018,Q2,Total,Rest of GMR,Newcastle SSD,Total,Strata,361,440,565,473,449,-3.83%,-2.00%,-5.87%,-21.37%
2018,Q2,Total,Rest of GMR,Newcastle SSD,Cessnock,Total,315,390,498,428,287,4.56%,11.75%,6.69%,-10.59%
2018,Q2,Total,Rest of GMR,Newcastle SSD,Cessnock,Non Strata,330,396,512,444,254,4.28%,11.31%,4.96%,-11.81%
2018,Q2,Total,Rest of GMR,Newcastle SSD,Cessnock,Strata,265,280,320,308,33,0.00%,-1.75%,22.22%,0.00%
2018,Q2,Total,Rest of GMR,Newcastle SSD,Lake Macquarie,Total,470,570,685,598,829,1.79%,3.73%,-3.27%,-7.89%
2018,Q2,Total,Rest of GMR,Newcastle SSD,Lake Macquarie,Non Strata,495,590,710,619,719,1.72%,5.36%,-2.04%,-8.52%
2018,Q2,Total,Rest of GMR,Newcastle SSD,Lake Macquarie,Strata,390,443,525,461,110,-0.56%,-2.75%,-10.57%,-3.51%
2018,Q2,Total,Rest of GMR,Newcastle SSD,Maitland,Total,400,465,555,483,393,3.33%,6.90%,5.36%,-11.09%
2018,Q2,Total,Rest of GMR,Newcastle SSD,Maitland,Non Strata,420,470,560,495,366,2.06%,4.44%,7.02%,-5.91%
2018,Q2,Total,Rest of GMR,Newcastle SSD,Maitland,Strata,302,330,358,326,s,-5.71%,-4.35%,-12.90%,-49.06%
2018,Q2,Total,Rest of GMR,Newcastle SSD,Newcastle,Total,490,600,745,642,695,-2.44%,3.45%,-0.86%,-18.24%
2018,Q2,Total,Rest of GMR,Newcastle SSD,Newcastle,Non Strata,532,625,770,686,497,-2.34%,-0.16%,0.40%,-11.57%
2018,Q2,Total,Rest of GMR,Newcastle SSD,Newcastle,Strata,411,500,614,534,198,-7.06%,1.01%,-3.88%,-31.25%
2018,Q2,Total,Rest of GMR,Newcastle SSD,Port Stephens,Total,429,539,691,563,345,0.19%,12.29%,-7.51%,-8.97%
2018,Q2,Total,Rest of GMR,Newcastle SSD,Port Stephens,Non Strata,460,590,720,596,264,0.68%,13.46%,-6.71%,-10.81%
2018,Q2,Total,Rest of GMR,Newcastle SSD,Port Stephens,Strata,325,412,535,458,81,-2.20%,0.49%,-10.00%,-2.41%
2018,Q2,Total,Rest of GMR,Wollongong SSD,Total,Total,575,670,820,727,960,-3.60%,-1.11%,-1.94%,-20.60%
2018,Q2,Total,Rest of GMR,Wollongong SSD,Total,Non Strata,620,735,880,780,721,-3.16%,-2.00%,3.44%,-15.18%
2018,Q2,Total,Rest of GMR,Wollongong SSD,Total,Strata,473,571,630,567,239,-1.04%,3.35%,-15.25%,-33.43%
2018,Q2,Total,Rest of GMR,Wollongong SSD,Kiama,Total,750,920,1165,978,85,6.36%,16.16%,-5.56%,-25.44%
2018,Q2,Total,Rest of GMR,Wollongong SSD,Kiama,Non Strata,804,975,1208,1052,70,2.63%,17.69%,-4.11%,-22.22%
2018,Q2,Total,Rest of GMR,Wollongong SSD,Kiama,Strata,536,606,678,630,s,-2.26%,-0.66%,-11.76%,-37.50%
2018,Q2,Total,Rest of GMR,Wollongong SSD,Shellharbour,Total,560,619,727,654,250,-0.24%,-2.60%,11.11%,-9.09%
2018,Q2,Total,Rest of GMR,Wollongong SSD,Shellharbour,Non Strata,583,639,750,684,204,-1.69%,-4.63%,18.60%,-8.52%
2018,Q2,Total,Rest of GMR,Wollongong SSD,Shellharbour,Strata,466,526,588,521,46,2.33%,2.14%,-13.21%,-11.54%
2018,Q2,Total,Rest of GMR,Wollongong SSD,Wollongong,Total,575,685,820,723,625,-3.52%,0.74%,-5.87%,-23.78%
2018,Q2,Total,Rest of GMR,Wollongong SSD,Wollongong,Non Strata,632,755,883,782,447,-4.13%,-3.82%,-1.11%,-16.76%
2018,Q2,Total,Rest of GMR,Wollongong SSD,Wollongong,Strata,475,585,639,574,178,0.78%,2.72%,-16.04%,-37.10%
2018,Q2,Total,Rest of State,Total,Total,Total,290,405,555,444,8396,-1.22%,1.25%,-0.43%,-4.67%
2018,Q2,Total,Rest of State,Total,Total,Non Strata,295,417,570,456,7246,-1.01%,0.54%,0.67%,-3.19%
2018,Q2,Total,Rest of State,Total,Total,Strata,260,343,442,368,1150,-2.00%,-3.38%,-6.81%,-13.01%
2018,Q2,Total,Rest of State,Total,Albury,Total,225,310,393,316,283,1.64%,6.71%,4.43%,19.92%
2018,Q2,Total,Rest of State,Total,Albury,Non Strata,267,340,425,349,222,0.74%,6.25%,7.25%,17.46%
2018,Q2,Total,Rest of State,Total,Albury,Strata,135,175,230,194,61,-18.60%,-13.37%,-4.69%,29.79%
2018,Q2,Total,Rest of State,Total,Armidale Regional,Total,255,328,394,342,117,-4.65%,-4.93%,-7.87%,13.59%
2018,Q2,Total,Rest of State,Total,Armidale Regional,Non Strata,267,340,398,348,107,-2.86%,-3.55%,-8.55%,12.63%
2018,Q2,Total,Rest of State,Total,Armidale Regional,Strata,-,-,-,-,-,-,-,-,-
2018,Q2,Total,Rest of State,Total,Ballina,Total,529,640,803,689,174,0.79%,8.94%,-4.92%,-8.42%
2018,Q2,Total,Rest of State,Total,Ballina,Non Strata,575,706,855,759,125,-2.66%,10.36%,5.93%,0.81%
2018,Q2,Total,Rest of State,Total,Ballina,Strata,380,480,605,508,49,-2.04%,11.63%,-24.62%,-25.76%
2018,Q2,Total,Rest of State,Total,Balranald,Total,-,-,-,-,-,-,-,-,-
2018,Q2,Total,Rest of State,Total,Balranald,Non Strata,-,-,-,-,-,-,-,-,-
2018,Q2,Total,Rest of State,Total,Bathurst Regional,Total,345,420,520,442,165,2.75%,3.70%,-23.61%,-31.82%
2018,Q2,Total,Rest of State,Total,Bathurst Regional,Non Strata,360,435,532,453,152,4.82%,3.94%,-23.23%,-32.14%
2018,Q2,Total,Rest of State,Total,Bathurst Regional,Strata,265,320,360,313,s,-5.19%,14.29%,-27.78%,-27.78%
2018,Q2,Total,Rest of State,Total,Bega Valley,Total,350,453,589,479,184,4.20%,7.82%,-2.65%,-7.07%
2018,Q2,Total,Rest of State,Total,Bega Valley,Non Strata,395,500,630,522,143,4.71%,8.70%,5.93%,-2.72%
2018,Q2,Total,Rest of State,Total,Bega Valley,Strata,262,310,385,327,41,-3.88%,8.77%,-24.07%,-19.61%
2018,Q2,Total,Rest of State,Total,Bellingen,Total,405,475,645,531,47,-7.77%,-12.84%,0.00%,-18.97%
2018,Q2,Total,Rest of State,Total,Bellingen,Non Strata,405,475,645,531,47,-7.77%,-13.24%,0.00%,-16.07%
2018,Q2,Total,Rest of State,Total,Berrigan,Total,181,258,379,281,46,9.57%,15.73%,17.95%,39.39%
2018,Q2,Total,Rest of State,Total,Berrigan,Non Strata,184,264,383,285,44,12.34%,17.33%,12.82%,46.67%
2018,Q2,Total,Rest of State,Total,Berrigan,Strata,-,-,-,-,-,-,-,-,-
2018,Q2,Total,Rest of State,Total,Bland,Total,150,180,240,202,s,-10.00%,9.09%,-19.05%,-26.09%
2018,Q2,Total,Rest of State,Total,Bland,Non Strata,150,180,240,202,s,-10.00%,9.09%,-19.05%,-26.09%
2018,Q2,Total,Rest of State,Total,Blayney,Total,245,328,439,352,s,9.17%,20.52%,-20.00%,-25.00%
2018,Q2,Total,Rest of State,Total,Blayney,Non Strata,245,328,439,352,s,9.17%,20.52%,-20.00%,-25.00%
2018,Q2,Total,Rest of State,Total,Bogan,Total,100,135,155,135,s,97.80%,-10.00%,1000.00%,266.67%
2018,Q2,Total,Rest of State,Total,Bogan,Non Strata,100,135,155,135,s,97.80%,-10.00%,1000.00%,266.67%
2018,Q2,Total,Rest of State,Total,Bourke,Total,-,-,-,-,-,-,-,-,-
2018,Q2,Total,Rest of State,Total,Bourke,Non Strata,-,-,-,-,-,-,-,-,-
2018,Q2,Total,Rest of State,Total,Broken Hill,Total,85,152,195,144,73,26.25%,73.14%,14.06%,4.29%
2018,Q2,Total,Rest of State,Total,Broken Hill,Non Strata,85,152,195,144,73,26.25%,73.14%,14.06%,4.29%
2018,Q2,Total,Rest of State,Total,Byron,Total,693,865,1100,963,124,-6.23%,2.98%,-13.89%,-22.98%
2018,Q2,Total,Rest of State,Total,Byron,Non Strata,721,910,1228,1034,96,-9.00%,-1.09%,-8.57%,-16.52%
2018,Q2,Total,Rest of State,Total,Byron,Strata,586,708,828,721,s,-9.29%,-0.70%,-28.21%,-39.13%
2018,Q2,Total,Rest of State,Total,Cabonne,Total,234,344,604,431,36,14.50%,-0.43%,-7.69%,0.00%
2018,Q2,Total,Rest of State,Total,Cabonne,Non Strata,234,344,604,431,36,14.50%,-0.43%,-7.69%,0.00%
2018,Q2,Total,Rest of State,Total,Carrathool,Total,-,-,-,-,-,-,-,-,-
2018,Q2,Total,Rest of State,Total,Carrathool,Non Strata,-,-,-,-,-,-,-,-,-
2018,Q2,Total,Rest of State,Total,Central Darling,Total,-,-,-,-,-,-,-,-,-
2018,Q2,Total,Rest of State,Total,Central Darling,Non Strata,-,-,-,-,-,-,-,-,-
2018,Q2,Total,Rest of State,Total,Clarence Valley,Total,301,370,468,400,259,-4.79%,-1.86%,-4.07%,-10.69%
2018,Q2,Total,Rest of State,Total,Clarence Valley,Non Strata,306,379,470,405,234,-4.05%,1.74%,-2.50%,-6.40%
2018,Q2,Total,Rest of State,Total,Clarence Valley,Strata,247,349,410,347,s,6.89%,-10.86%,-16.67%,-37.50%
2018,Q2,Total,Rest of State,Total,Cobar,Total,-,-,-,-,-,-,-,-,-
2018,Q2,Total,Rest of State,Total,Cobar,Non Strata,-,-,-,-,-,-,-,-,-
2018,Q2,Total,Rest of State,Total,Coffs Harbour,Total,410,497,621,522,328,0.40%,9.23%,-4.37%,-13.91%
2018,Q2,Total,Rest of State,Total,Coffs Harbour,Non Strata,450,539,658,573,246,1.84%,5.17%,0.82%,-5.38%
2018,Q2,Total,Rest of State,Total,Coffs Harbour,Strata,302,348,418,370,82,-3.47%,-0.71%,-17.17%,-32.23%
2018,Q2,Total,Rest of State,Total,Coolamon,Total,-,-,-,-,-,-,-,-,-
2018,Q2,Total,Rest of State,Total,Coolamon,Non Strata,-,-,-,-,-,-,-,-,-
2018,Q2,Total,Rest of State,Total,Coonamble,Total,-,-,-,-,-,-,-,-,-
2018,Q2,Total,Rest of State,Total,Coonamble,Non Strata,-,-,-,-,-,-,-,-,-
2018,Q2,Total,Rest of State,Total,Gundagai,Total,205,265,322,269,49,25.00%,8.61%,-16.95%,11.36%
2018,Q2,Total,Rest of State,Total,Gundagai,Non Strata,205,265,322,269,49,25.00%,8.61%,-16.95%,11.36%
2018,Q2,Total,Rest of State,Total,Cowra,Total,185,236,300,252,69,-3.48%,10.28%,50.00%,23.21%
2018,Q2,Total,Rest of State,Total,Cowra,Non Strata,189,241,300,253,68,-4.94%,12.38%,54.55%,21.43%
2018,Q2,Total,Rest of State,Total,Cowra,Strata,-,-,-,-,-,-,-,-,-
2018,Q2,Total,Rest of State,Total,Western Plains Regional,Total,281,358,450,368,218,2.29%,7.51%,0.93%,-4.39%
2018,Q2,Total,Rest of State,Total,Western Plains Regional,Non Strata,285,360,450,371,210,2.86%,8.11%,0.00%,-2.78%
2018,Q2,Total,Rest of State,Total,Western Plains Regional,Strata,-,-,-,-,-,-,-,-,-
2018,Q2,Total,Rest of State,Total,Dungog,Total,283,430,678,490,36,-4.44%,-18.10%,-5.26%,-5.26%
2018,Q2,Total,Rest of State,Total,Dungog,Non Strata,283,430,678,490,36,-4.44%,-18.10%,-5.26%,-5.26%
2018,Q2,Total,Rest of State,Total,Edward River,Total,150,192,237,209,39,-4.07%,-8.57%,-18.75%,56.00%
2018,Q2,Total,Rest of State,Total,Edward River,Non Strata,150,191,234,206,34,-2.18%,-9.17%,-24.44%,36.00%
2018,Q2,Total,Rest of State,Total,Edward River,Strata,-,-,-,-,-,-,-,-,-
2018,Q2,Total,Rest of State,Total,Eurobodalla,Total,378,474,577,494,260,3.67%,8.91%,-10.03%,-20.00%
2018,Q2,Total,Rest of State,Total,Eurobodalla,Non Strata,410,510,606,528,214,3.24%,13.33%,-6.96%,-18.63%
2018,Q2,Total,Rest of State,Total,Eurobodalla,Strata,268,338,394,340,46,-2.74%,0.45%,-22.03%,-25.81%
2018,Q2,Total,Rest of State,Total,Federation,Total,179,237,313,256,60,0.81%,-15.39%,-16.67%,22.45%
2018,Q2,Total,Rest of State,Total,Federation,Non Strata,191,250,346,270,46,5.26%,-13.04%,-17.86%,2.22%
2018,Q2,Total,Rest of State,Total,Federation,Strata,154,198,235,209,s,-14.13%,-8.78%,-12.50%,250.00%
2018,Q2,Total,Rest of State,Total,Forbes,Total,210,250,351,271,32,-4.04%,-4.04%,-20.00%,18.52%
2018,Q2,Total,Rest of State,Total,Forbes,Non Strata,210,250,351,271,32,-4.04%,-4.04%,-20.00%,18.52%
2018,Q2,Total,Rest of State,Total,Gilgandra,Total,-,-,-,-,-,-,-,-,-
2018,Q2,Total,Rest of State,Total,Gilgandra,Non Strata,-,-,-,-,-,-,-,-,-
2018,Q2,Total,Rest of State,Total,Glen Innes Severn,Total,137,170,253,200,35,-20.93%,-2.86%,-2.78%,-14.63%
2018,Q2,Total,Rest of State,Total,Glen Innes Severn,Non Strata,137,170,253,200,35,-20.93%,-2.86%,-2.78%,-14.63%
2018,Q2,Total,Rest of State,Total,Goulburn Mulwaree,Total,374,437,569,472,134,-3.11%,2.82%,-2.90%,-27.96%
2018,Q2,Total,Rest of State,Total,Goulburn Mulwaree,Non Strata,385,445,575,482,128,-2.20%,3.49%,-3.76%,-23.81%
2018,Q2,Total,Rest of State,Total,Goulburn Mulwaree,Strata,-,-,-,-,-,-,-,-,-
2018,Q2,Total,Rest of State,Total,Greater Hume Shire,Total,140,190,350,243,37,5.56%,-5.94%,-2.63%,-5.13%
2018,Q2,Total,Rest of State,Total,Greater Hume Shire,Non Strata,140,190,350,243,37,5.56%,-11.01%,-2.63%,-2.63%
2018,Q2,Total,Rest of State,Total,Griffith,Total,258,330,416,346,102,3.13%,4.93%,34.21%,8.51%
2018,Q2,Total,Rest of State,Total,Griffith,Non Strata,259,330,418,347,100,3.13%,3.13%,40.85%,12.36%
2018,Q2,Total,Rest of State,Total,Griffith,Strata,-,-,-,-,-,-,-,-,-
2018,Q2,Total,Rest of State,Total,Gunnedah,Total,275,314,386,324,38,-7.72%,-11.37%,-37.70%,-24.00%
2018,Q2,Total,Rest of State,Total,Gunnedah,Non Strata,275,315,394,326,37,-10.00%,-10.38%,-36.21%,-19.57%
2018,Q2,Total,Rest of State,Total,Gunnedah,Strata,-,-,-,-,-,-,-,-,-
2018,Q2,Total,Rest of State,Total,Gwydir,Total,-,-,-,-,-,-,-,-,-
2018,Q2,Total,Rest of State,Total,Gwydir,Non Strata,-,-,-,-,-,-,-,-,-
2018,Q2,Total,Rest of State,Total,Hay,Total,62,121,206,141,s,-29.12%,-11.40%,-5.88%,0.00%
2018,Q2,Total,Rest of State,Total,Hay,Non Strata,62,121,206,141,s,-29.12%,-11.40%,-5.88%,0.00%
2018,Q2,Total,Rest of State,Total,Hilltops,Total,216,252,347,290,78,-4.91%,3.80%,27.87%,6.85%
2018,Q2,Total,Rest of State,Total,Hilltops,Non Strata,219,253,349,293,76,-4.72%,4.00%,26.67%,4.11%
2018,Q2,Total,Rest of State,Total,Hilltops,Strata,-,-,-,-,-,-,-,-,-
2018,Q2,Total,Rest of State,Total,Inverell,Total,175,248,320,250,73,-13.16%,1.64%,23.73%,25.86%
2018,Q2,Total,Rest of State,Total,Inverell,Non Strata,174,249,323,250,72,-12.72%,2.16%,22.03%,24.14%
2018,Q2,Total,Rest of State,Total,Inverell,Strata,-,-,-,-,-,-,-,-,-
2018,Q2,Total,Rest of State,Total,Junee,Total,177,243,331,258,s,-16.92%,5.65%,27.78%,21.05%
2018,Q2,Total,Rest of State,Total,Junee,Non Strata,177,243,331,258,s,-16.92%,5.65%,27.78%,21.05%
2018,Q2,Total,Rest of State,Total,Kempsey,Total,262,330,464,371,142,-0.90%,-0.15%,5.97%,13.60%
2018,Q2,Total,Rest of State,Total,Kempsey,Non Strata,260,346,469,369,126,2.67%,-1.14%,0.00%,17.76%
2018,Q2,Total,Rest of State,Total,Kempsey,Strata,279,303,329,388,s,21.00%,15.79%,100.00%,-11.11%
2018,Q2,Total,Rest of State,Total,Kyogle,Total,265,335,451,342,36,11.85%,12.61%,0.00%,-5.26%
2018,Q2,Total,Rest of State,Total,Kyogle,Non Strata,265,335,451,342,36,11.67%,12.61%,2.86%,-5.26%
2018,Q2,Total,Rest of State,Total,Lachlan,Total,115,150,235,174,s,17.65%,15.38%,-22.73%,-19.05%
2018,Q2,Total,Rest of State,Total,Lachlan,Non Strata,115,150,235,174,s,17.65%,15.38%,-22.73%,-19.05%
2018,Q2,Total,Rest of State,Total,Leeton,Total,167,201,334,248,52,-4.29%,-21.64%,-3.70%,36.84%
2018,Q2,Total,Rest of State,Total,Leeton,Non Strata,169,205,346,253,49,-10.87%,-20.08%,4.26%,36.11%
2018,Q2,Total,Rest of State,Total,Leeton,Strata,-,-,-,-,-,-,-,-,-
2018,Q2,Total,Rest of State,Total,Lismore,Total,320,394,468,412,202,-1.38%,0.64%,0.00%,13.48%
2018,Q2,Total,Rest of State,Total,Lismore,Non Strata,340,415,485,429,179,-3.04%,4.93%,1.70%,10.49%
2018,Q2,Total,Rest of State,Total,Lismore,Strata,242,278,313,279,s,-4.14%,-13.53%,-11.54%,43.75%
