Year,Quarter,GMR (Greater Metropolitan Region),Greater Sydney,Rings,Local Government Areas (LGAs),DwellingType,"First Quartile Sales Price
$'000s","Median Sales Price
$'000s","Third Quartile Sales Price
'000s","Mean Sales Price
$'000s","Sales
No.",Qtly change in Median,Annual change in Median,Qtly change in Count,Annual change in Count
2019,Q3,Total,Greater Sydney,Middle Ring,Cumberland,Non Strata,720,800,880,810,286,2.89%,-4.71%,2.14%,20.17%
2019,Q3,Total,Greater Sydney,Middle Ring,Cumberland,Strata,456,553,620,541,298,-3.91%,-3.91%,-0.33%,10.37%
2019,Q3,Total,Greater Sydney,Middle Ring,Georges River,Total,651,840,"1,200",962,462,2.44%,-8.20%,11.86%,4.76%
2019,Q3,Total,Greater Sydney,Middle Ring,Georges River,Non Strata,"1,036","1,250","1,451","1,301",216,11.11%,-3.85%,9.09%,0.00%
2019,Q3,Total,Greater Sydney,Middle Ring,Georges River,Strata,567,661,740,665,246,2.96%,-5.57%,14.42%,9.33%
2019,Q3,Total,Greater Sydney,Middle Ring,Hunters Hill,Total,"1,463","1,900","3,143","2,456",43,15.15%,8.57%,34.38%,4.88%
2019,Q3,Total,Greater Sydney,Middle Ring,Hunters Hill,Non Strata,"1,932","2,620","4,306","3,201",s,6.94%,4.80%,36.84%,23.81%
2019,Q3,Total,Greater Sydney,Middle Ring,Hunters Hill,Strata,"1,125","1,290","1,680","1,318",s,70.86%,9.79%,30.77%,-15.00%
2019,Q3,Total,Greater Sydney,Middle Ring,Ku-Ring-Gai,Total,985,"1,650","2,200","1,765",469,4.43%,-3.37%,3.99%,25.40%
2019,Q3,Total,Greater Sydney,Middle Ring,Ku-Ring-Gai,Non Strata,"1,733","2,020","2,663","2,270",283,6.32%,-4.83%,2.54%,23.04%
2019,Q3,Total,Greater Sydney,Middle Ring,Ku-Ring-Gai,Strata,811,900,"1,165",998,186,-3.73%,-5.26%,6.29%,29.17%
2019,Q3,Total,Greater Sydney,Middle Ring,Parramatta,Total,600,740,964,829,895,-5.13%,-5.25%,6.80%,23.79%
2019,Q3,Total,Greater Sydney,Middle Ring,Parramatta,Non Strata,942,"1,130","1,358","1,170",306,10.24%,-1.74%,0.00%,15.47%
2019,Q3,Total,Greater Sydney,Middle Ring,Parramatta,Strata,540,650,738,652,589,-2.99%,-2.51%,10.71%,28.60%
2019,Q3,Total,Greater Sydney,Middle Ring,Ryde,Total,668,900,"1,420","1,724",569,14.07%,-13.71%,9.42%,16.84%
2019,Q3,Total,Greater Sydney,Middle Ring,Ryde,Non Strata,"1,338","1,520","1,770","1,592",149,6.48%,-7.88%,-4.49%,-2.61%
2019,Q3,Total,Greater Sydney,Middle Ring,Ryde,Strata,622,780,"1,001","1,771",420,16.16%,-3.47%,15.38%,25.75%
2019,Q3,Total,Greater Sydney,Middle Ring,Strathfield,Total,600,670,926,"1,071",144,-4.29%,0.00%,-14.29%,16.13%
2019,Q3,Total,Greater Sydney,Middle Ring,Strathfield,Non Strata,"1,724","2,243","3,005","2,367",36,6.79%,5.78%,-12.20%,56.52%
2019,Q3,Total,Greater Sydney,Middle Ring,Strathfield,Strata,562,625,701,638,108,-3.85%,-3.85%,-14.96%,6.93%
2019,Q3,Total,Greater Sydney,Middle Ring,Willoughby,Total,979,"1,621","2,370","1,778",210,-5.92%,1.28%,-17.97%,-0.94%
2019,Q3,Total,Greater Sydney,Middle Ring,Willoughby,Non Strata,"1,975","2,386","2,950","2,553",103,7.00%,6.76%,-20.16%,9.57%
2019,Q3,Total,Greater Sydney,Middle Ring,Willoughby,Strata,798,990,"1,261","1,033",107,5.88%,-5.94%,-15.75%,-9.32%
2019,Q3,Total,Greater Sydney,Outer Ring,Total,Total,580,720,980,948,"8,674",1.41%,-2.04%,11.52%,10.96%
2019,Q3,Total,Greater Sydney,Outer Ring,Total,Non Strata,625,765,"1,050",920,"6,136",2.00%,-1.92%,8.16%,8.76%
2019,Q3,Total,Greater Sydney,Outer Ring,Total,Strata,487,610,825,"1,016","2,538",1.67%,-3.94%,20.57%,16.69%
2019,Q3,Total,Greater Sydney,Outer Ring,Blacktown,Total,583,671,817,693,"1,110",1.67%,-3.45%,20.78%,11.00%
2019,Q3,Total,Greater Sydney,Outer Ring,Blacktown,Non Strata,625,720,843,732,890,1.41%,-2.04%,16.64%,13.09%
2019,Q3,Total,Greater Sydney,Outer Ring,Blacktown,Strata,469,550,600,536,220,2.33%,-2.65%,41.03%,3.29%
2019,Q3,Total,Greater Sydney,Outer Ring,Blue Mountains,Total,559,635,748,664,348,-1.55%,-6.62%,16.39%,25.18%
2019,Q3,Total,Greater Sydney,Outer Ring,Blue Mountains,Non Strata,559,650,760,676,308,0.00%,-4.41%,9.61%,15.79%
2019,Q3,Total,Greater Sydney,Outer Ring,Blue Mountains,Strata,560,600,600,577,40,0.63%,0.42%,122.22%,233.33%
2019,Q3,Total,Greater Sydney,Outer Ring,Camden,Total,630,700,795,726,398,1.45%,-2.30%,22.46%,19.16%
2019,Q3,Total,Greater Sydney,Outer Ring,Camden,Non Strata,645,715,809,742,366,2.80%,-1.38%,18.83%,15.82%
2019,Q3,Total,Greater Sydney,Outer Ring,Camden,Strata,473,561,626,541,32,12.20%,-5.32%,88.24%,77.78%
2019,Q3,Total,Greater Sydney,Outer Ring,Campbelltown,Total,496,578,659,580,450,5.10%,-0.34%,11.11%,-9.46%
2019,Q3,Total,Greater Sydney,Outer Ring,Campbelltown,Non Strata,550,605,690,618,362,4.68%,-1.51%,10.70%,-8.12%
2019,Q3,Total,Greater Sydney,Outer Ring,Campbelltown,Strata,389,420,470,427,88,4.09%,-7.69%,12.82%,-14.56%
2019,Q3,Total,Greater Sydney,Outer Ring,Central Coast,Total,477,595,740,633,"1,392",0.85%,-4.72%,8.50%,4.66%
2019,Q3,Total,Greater Sydney,Outer Ring,Central Coast,Non Strata,510,630,770,666,"1,079",1.61%,-3.08%,8.55%,2.37%
2019,Q3,Total,Greater Sydney,Outer Ring,Central Coast,Strata,390,470,612,516,313,2.17%,-6.93%,8.30%,13.41%
2019,Q3,Total,Greater Sydney,Outer Ring,Fairfield,Total,585,710,822,770,379,5.81%,0.28%,8.91%,9.86%
2019,Q3,Total,Greater Sydney,Outer Ring,Fairfield,Non Strata,655,743,831,753,284,6.14%,-3.51%,2.90%,12.70%
2019,Q3,Total,Greater Sydney,Outer Ring,Fairfield,Strata,386,460,616,824,95,12.88%,4.55%,31.94%,2.15%
2019,Q3,Total,Greater Sydney,Outer Ring,Hawkesbury,Total,565,665,860,741,233,-3.62%,-5.67%,19.49%,21.99%
2019,Q3,Total,Greater Sydney,Outer Ring,Hawkesbury,Non Strata,609,714,914,794,200,-1.52%,-6.05%,17.65%,24.22%
2019,Q3,Total,Greater Sydney,Outer Ring,Hawkesbury,Strata,365,445,495,423,33,-9.55%,-12.06%,32.00%,10.00%
2019,Q3,Total,Greater Sydney,Outer Ring,Hornsby,Total,698,"1,028","1,376","2,347",552,9.60%,0.98%,31.12%,36.63%
2019,Q3,Total,Greater Sydney,Outer Ring,Hornsby,Non Strata,"1,052","1,226","1,450","1,264",281,7.54%,-1.92%,9.34%,17.08%
2019,Q3,Total,Greater Sydney,Outer Ring,Hornsby,Strata,630,690,973,"3,470",271,5.34%,2.82%,65.24%,65.24%
2019,Q3,Total,Greater Sydney,Outer Ring,Liverpool,Total,540,660,810,677,507,-2.94%,-4.35%,6.96%,16.28%
2019,Q3,Total,Greater Sydney,Outer Ring,Liverpool,Non Strata,654,760,875,768,345,4.11%,-1.30%,-3.36%,14.24%
2019,Q3,Total,Greater Sydney,Outer Ring,Liverpool,Strata,410,485,559,482,162,1.04%,-8.23%,38.46%,20.90%
2019,Q3,Total,Greater Sydney,Outer Ring,Northern Beaches,Total,925,"1,395","1,800","1,497",934,7.51%,1.68%,-3.51%,1.63%
2019,Q3,Total,Greater Sydney,Outer Ring,Northern Beaches,Non Strata,"1,479","1,720","2,200","1,939",488,1.78%,-1.71%,-2.20%,4.27%
2019,Q3,Total,Greater Sydney,Outer Ring,Northern Beaches,Strata,756,905,"1,225","1,015",446,10.37%,3.43%,-4.90%,-1.11%
2019,Q3,Total,Greater Sydney,Outer Ring,Penrith,Total,505,590,685,597,711,-1.13%,-9.23%,11.09%,11.62%
2019,Q3,Total,Greater Sydney,Outer Ring,Penrith,Non Strata,590,650,730,666,468,0.23%,-5.11%,0.00%,1.52%
2019,Q3,Total,Greater Sydney,Outer Ring,Penrith,Strata,404,475,515,463,243,5.32%,-8.21%,41.28%,38.07%
2019,Q3,Total,Greater Sydney,Outer Ring,Sutherland Shire,Total,719,958,"1,270","1,076",903,1.86%,-3.53%,1.46%,3.79%
2019,Q3,Total,Greater Sydney,Outer Ring,Sutherland Shire,Non Strata,975,"1,158","1,410","1,236",432,3.81%,-3.54%,-5.88%,-4.64%
2019,Q3,Total,Greater Sydney,Outer Ring,Sutherland Shire,Strata,610,730,920,929,471,-0.68%,-4.58%,9.28%,12.95%
2019,Q3,Total,Greater Sydney,Outer Ring,The Hills Shire,Total,950,"1,180","1,450","1,264",609,9.26%,1.72%,24.29%,42.62%
2019,Q3,Total,Greater Sydney,Outer Ring,The Hills Shire,Non Strata,"1,057","1,255","1,500","1,361",487,7.26%,1.72%,23.92%,41.57%
2019,Q3,Total,Greater Sydney,Outer Ring,The Hills Shire,Strata,651,780,872,874,122,8.33%,-2.07%,25.77%,46.99%
2019,Q3,Total,Greater Sydney,Outer Ring,Wollondilly,Total,616,845,"1,060",853,148,25.65%,14.65%,22.31%,-0.67%
2019,Q3,Total,Greater Sydney,Outer Ring,Wollondilly,Non Strata,628,850,"1,060",860,146,26.39%,14.09%,20.66%,1.39%
2019,Q3,Total,Greater Sydney,Outer Ring,Wollondilly,Strata,-,-,-,-,-,-,-,-,-
2019,Q3,Total,Rest of GMR,Total,Total,Total,440,555,692,590,"3,375",-1.94%,-4.31%,4.26%,-5.46%
2019,Q3,Total,Rest of GMR,Total,Total,Non Strata,460,575,713,608,"2,660",-1.71%,-3.40%,0.45%,-5.74%
2019,Q3,Total,Rest of GMR,Total,Total,Strata,400,480,614,521,715,-4.95%,-5.88%,21.39%,-4.41%
2019,Q3,Total,Rest of GMR,Total,Cessnock,Total,308,370,456,404,278,-4.39%,-3.90%,13.93%,-4.47%
2019,Q3,Total,Rest of GMR,Total,Cessnock,Non Strata,320,380,470,415,255,-3.80%,-5.00%,12.33%,0.00%
2019,Q3,Total,Rest of GMR,Total,Cessnock,Strata,268,295,308,286,s,2.08%,5.36%,35.29%,-36.11%
2019,Q3,Total,Rest of GMR,Total,Kiama,Total,710,810,973,858,99,-2.11%,-0.61%,4.21%,16.47%
2019,Q3,Total,Rest of GMR,Total,Kiama,Non Strata,750,850,990,897,85,2.87%,-5.56%,6.25%,34.92%
2019,Q3,Total,Rest of GMR,Total,Kiama,Strata,574,678,717,620,s,-21.65%,3.83%,-6.67%,-36.36%
2019,Q3,Total,Rest of GMR,Total,Lake Macquarie,Total,454,560,675,579,734,0.00%,1.82%,2.23%,-10.05%
2019,Q3,Total,Rest of GMR,Total,Lake Macquarie,Non Strata,475,575,691,598,631,0.00%,-0.35%,0.00%,-11.87%
2019,Q3,Total,Rest of GMR,Total,Lake Macquarie,Strata,378,450,525,464,103,1.12%,1.12%,18.39%,3.00%
2019,Q3,Total,Rest of GMR,Total,Maitland,Total,385,465,562,480,356,-1.06%,-1.48%,15.96%,-12.10%
2019,Q3,Total,Rest of GMR,Total,Maitland,Non Strata,400,480,571,492,319,0.00%,0.00%,8.87%,-14.71%
2019,Q3,Total,Rest of GMR,Total,Maitland,Strata,290,340,411,381,37,4.86%,-9.33%,164.29%,19.35%
2019,Q3,Total,Rest of GMR,Total,Newcastle,Total,470,575,715,625,688,0.00%,-4.96%,7.67%,-7.90%
2019,Q3,Total,Rest of GMR,Total,Newcastle,Non Strata,505,595,735,659,490,0.85%,-6.30%,1.45%,-8.75%
2019,Q3,Total,Rest of GMR,Total,Newcastle,Strata,420,493,640,541,198,-5.74%,-8.16%,26.92%,-5.71%
2019,Q3,Total,Rest of GMR,Total,Port Stephens,Total,420,520,642,541,306,-0.95%,-1.56%,0.99%,-7.83%
2019,Q3,Total,Rest of GMR,Total,Port Stephens,Non Strata,435,546,656,561,260,-7.42%,-3.32%,5.26%,0.00%
2019,Q3,Total,Rest of GMR,Total,Port Stephens,Strata,336,408,498,431,46,-6.32%,-7.86%,-17.86%,-36.11%
2019,Q3,Total,Rest of GMR,Total,Shellharbour,Total,490,565,663,601,275,-1.74%,-11.02%,26.73%,9.56%
2019,Q3,Total,Rest of GMR,Total,Shellharbour,Non Strata,520,591,703,625,196,-3.19%,-10.39%,7.10%,-3.45%
2019,Q3,Total,Rest of GMR,Total,Shellharbour,Strata,450,489,545,539,79,7.47%,-4.31%,132.35%,64.58%
2019,Q3,Total,Rest of GMR,Total,Wollongong,Total,515,650,804,684,639,0.78%,-4.69%,-10.50%,-0.62%
2019,Q3,Total,Rest of GMR,Total,Wollongong,Non Strata,560,690,860,734,424,-1.50%,-8.07%,-15.87%,2.42%
2019,Q3,Total,Rest of GMR,Total,Wollongong,Strata,425,555,685,587,215,-1.77%,-7.50%,2.38%,-6.11%
2019,Q3,Total,Rest of GMR,Newcastle SSD,Total,Total,420,520,650,552,"2,362",-0.95%,-1.89%,6.83%,-8.84%
2019,Q3,Total,Rest of GMR,Newcastle SSD,Total,Non Strata,430,540,670,567,"1,955",0.56%,-1.82%,3.93%,-8.73%
2019,Q3,Total,Rest of GMR,Newcastle SSD,Total,Strata,368,450,558,480,407,-0.45%,-0.22%,23.33%,-9.35%
2019,Q3,Total,Rest of GMR,Newcastle SSD,Cessnock,Total,308,370,456,404,278,-4.39%,-3.90%,13.93%,-4.47%
2019,Q3,Total,Rest of GMR,Newcastle SSD,Cessnock,Non Strata,320,380,470,415,255,-3.80%,-5.00%,12.33%,0.00%
2019,Q3,Total,Rest of GMR,Newcastle SSD,Cessnock,Strata,268,295,308,286,s,2.08%,5.36%,35.29%,-36.11%
2019,Q3,Total,Rest of GMR,Newcastle SSD,Lake Macquarie,Total,454,560,675,579,734,0.00%,1.82%,2.23%,-10.05%
2019,Q3,Total,Rest of GMR,Newcastle SSD,Lake Macquarie,Non Strata,475,575,691,598,631,0.00%,-0.35%,0.00%,-11.87%
2019,Q3,Total,Rest of GMR,Newcastle SSD,Lake Macquarie,Strata,378,450,525,464,103,1.12%,1.12%,18.39%,3.00%
2019,Q3,Total,Rest of GMR,Newcastle SSD,Maitland,Total,385,465,562,480,356,-1.06%,-1.48%,15.96%,-12.10%
2019,Q3,Total,Rest of GMR,Newcastle SSD,Maitland,Non Strata,400,480,571,492,319,0.00%,0.00%,8.87%,-14.71%
2019,Q3,Total,Rest of GMR,Newcastle SSD,Maitland,Strata,290,340,411,381,37,4.86%,-9.33%,164.29%,19.35%
2019,Q3,Total,Rest of GMR,Newcastle SSD,Newcastle,Total,470,575,715,625,688,0.00%,-4.96%,7.67%,-7.90%
2019,Q3,Total,Rest of GMR,Newcastle SSD,Newcastle,Non Strata,505,595,735,659,490,0.85%,-6.30%,1.45%,-8.75%
2019,Q3,Total,Rest of GMR,Newcastle SSD,Newcastle,Strata,420,493,640,541,198,-5.74%,-8.16%,26.92%,-5.71%
2019,Q3,Total,Rest of GMR,Newcastle SSD,Port Stephens,Total,420,520,642,541,306,-0.95%,-1.56%,0.99%,-7.83%
2019,Q3,Total,Rest of GMR,Newcastle SSD,Port Stephens,Non Strata,435,546,656,561,260,-7.42%,-3.32%,5.26%,0.00%
2019,Q3,Total,Rest of GMR,Newcastle SSD,Port Stephens,Strata,336,408,498,431,46,-6.32%,-7.86%,-17.86%,-36.11%
2019,Q3,Total,Rest of GMR,Wollongong SSD,Total,Total,511,635,795,679,"1,013",-0.97%,-5.93%,-1.27%,3.47%
2019,Q3,Total,Rest of GMR,Wollongong SSD,Total,Non Strata,560,680,845,723,705,0.00%,-7.48%,-8.08%,3.68%
2019,Q3,Total,Rest of GMR,Wollongong SSD,Total,Strata,442,532,660,576,308,-3.23%,-9.79%,18.92%,3.01%
2019,Q3,Total,Rest of GMR,Wollongong SSD,Kiama,Total,710,810,973,858,99,-2.11%,-0.61%,4.21%,16.47%
2019,Q3,Total,Rest of GMR,Wollongong SSD,Kiama,Non Strata,750,850,990,897,85,2.87%,-5.56%,6.25%,34.92%
2019,Q3,Total,Rest of GMR,Wollongong SSD,Kiama,Strata,574,678,717,620,s,-21.65%,3.83%,-6.67%,-36.36%
2019,Q3,Total,Rest of GMR,Wollongong SSD,Shellharbour,Total,490,565,663,601,275,-1.74%,-11.02%,26.73%,9.56%
2019,Q3,Total,Rest of GMR,Wollongong SSD,Shellharbour,Non Strata,520,591,703,625,196,-3.19%,-10.39%,7.10%,-3.45%
2019,Q3,Total,Rest of GMR,Wollongong SSD,Shellharbour,Strata,450,489,545,539,79,7.47%,-4.31%,132.35%,64.58%
2019,Q3,Total,Rest of GMR,Wollongong SSD,Wollongong,Total,515,650,804,684,639,0.78%,-4.69%,-10.50%,-0.62%
2019,Q3,Total,Rest of GMR,Wollongong SSD,Wollongong,Non Strata,560,690,860,734,424,-1.50%,-8.07%,-15.87%,2.42%
2019,Q3,Total,Rest of GMR,Wollongong SSD,Wollongong,Strata,425,555,685,587,215,-1.77%,-7.50%,2.38%,-6.11%
2019,Q3,Total,Rest of State,Total,Total,Total,300,417,565,460,"7,446",1.82%,1.82%,2.90%,-6.82%
2019,Q3,Total,Rest of State,Total,Total,Non Strata,305,425,580,471,"6,326",1.43%,1.19%,2.78%,-7.24%
2019,Q3,Total,Rest of State,Total,Total,Strata,280,380,480,398,"1,120",0.40%,3.97%,3.61%,-4.36%
2019,Q3,Total,Rest of State,Total,Albury,Total,235,319,430,334,250,4.51%,6.96%,14.68%,4.60%
2019,Q3,Total,Rest of State,Total,Albury,Non Strata,255,333,445,356,193,-0.89%,-2.21%,13.53%,4.32%
2019,Q3,Total,Rest of State,Total,Albury,Strata,173,230,320,257,57,2.79%,11.92%,18.75%,5.56%
2019,Q3,Total,Rest of State,Total,Armidale Regional,Total,263,335,406,339,99,8.06%,3.08%,-7.48%,22.22%
2019,Q3,Total,Rest of State,Total,Armidale Regional,Non Strata,274,345,410,349,90,7.81%,1.47%,-8.16%,25.00%
2019,Q3,Total,Rest of State,Total,Armidale Regional,Strata,-,-,-,-,-,-,-,-,-
2019,Q3,Total,Rest of State,Total,Ballina,Total,495,637,821,714,160,3.08%,-2.08%,0.00%,-17.95%
2019,Q3,Total,Rest of State,Total,Ballina,Non Strata,558,690,901,796,106,2.95%,-1.81%,4.95%,-15.87%
2019,Q3,Total,Rest of State,Total,Ballina,Strata,420,508,648,554,54,-0.78%,-0.39%,-8.47%,-21.74%
2019,Q3,Total,Rest of State,Total,Balranald,Total,-,-,-,-,-,-,-,-,-
2019,Q3,Total,Rest of State,Total,Balranald,Non Strata,-,-,-,-,-,-,-,-,-
2019,Q3,Total,Rest of State,Total,Bathurst Regional,Total,360,429,535,454,174,9.49%,-2.00%,4.19%,-1.14%
2019,Q3,Total,Rest of State,Total,Bathurst Regional,Non Strata,367,449,549,467,162,9.39%,0.79%,4.52%,0.00%
2019,Q3,Total,Rest of State,Total,Bathurst Regional,Strata,238,271,328,283,s,-21.26%,-11.07%,0.00%,-14.29%
2019,Q3,Total,Rest of State,Total,Bega Valley,Total,350,483,615,492,159,6.04%,5.70%,-7.56%,-21.29%
2019,Q3,Total,Rest of State,Total,Bega Valley,Non Strata,445,550,660,556,113,6.80%,10.00%,-11.02%,-21.53%
2019,Q3,Total,Rest of State,Total,Bega Valley,Strata,262,328,374,332,46,-9.03%,2.34%,2.22%,-20.69%
2019,Q3,Total,Rest of State,Total,Bellingen,Total,423,583,751,625,35,20.73%,10.95%,-14.63%,-31.37%
2019,Q3,Total,Rest of State,Total,Bellingen,Non Strata,423,583,751,625,35,18.88%,9.39%,-10.26%,-23.91%
2019,Q3,Total,Rest of State,Total,Berrigan,Total,153,231,352,247,s,28.47%,-12.74%,21.74%,-31.71%
2019,Q3,Total,Rest of State,Total,Berrigan,Non Strata,153,231,352,247,s,28.47%,-14.19%,21.74%,-26.32%
2019,Q3,Total,Rest of State,Total,Bland,Total,100,210,250,188,s,31.25%,22.45%,-35.29%,-45.00%
2019,Q3,Total,Rest of State,Total,Bland,Non Strata,100,210,250,188,s,31.25%,22.45%,-35.29%,-45.00%
2019,Q3,Total,Rest of State,Total,Blayney,Total,275,365,405,382,s,21.67%,30.36%,-4.55%,-16.00%
2019,Q3,Total,Rest of State,Total,Blayney,Non Strata,275,365,405,382,s,21.67%,30.36%,-4.55%,-16.00%
2019,Q3,Total,Rest of State,Total,Bogan,Total,-,-,-,-,-,-,-,-,-
2019,Q3,Total,Rest of State,Total,Bogan,Non Strata,-,-,-,-,-,-,-,-,-
2019,Q3,Total,Rest of State,Total,Bourke,Total,-,-,-,-,-,-,-,-,-
2019,Q3,Total,Rest of State,Total,Bourke,Non Strata,-,-,-,-,-,-,-,-,-
2019,Q3,Total,Rest of State,Total,Broken Hill,Total,93,143,244,167,68,25.27%,29.55%,-8.11%,-11.69%
2019,Q3,Total,Rest of State,Total,Broken Hill,Non Strata,93,143,244,167,68,25.27%,29.55%,-8.11%,-11.69%
2019,Q3,Total,Rest of State,Total,Byron,Total,696,868,"1,150","1,012",151,0.87%,-8.20%,17.97%,3.42%
2019,Q3,Total,Rest of State,Total,Byron,Non Strata,760,980,"1,210","1,118",113,2.08%,-6.71%,18.95%,0.89%
2019,Q3,Total,Rest of State,Total,Byron,Strata,623,679,800,696,38,-11.24%,-3.00%,15.15%,11.76%
2019,Q3,Total,Rest of State,Total,Cabonne,Total,305,350,510,431,33,0.72%,25.00%,3.13%,13.79%
2019,Q3,Total,Rest of State,Total,Cabonne,Non Strata,305,350,510,431,33,0.72%,25.00%,3.13%,13.79%
2019,Q3,Total,Rest of State,Total,Carrathool,Total,-,-,-,-,-,-,-,-,-
2019,Q3,Total,Rest of State,Total,Carrathool,Non Strata,-,-,-,-,-,-,-,-,-
2019,Q3,Total,Rest of State,Total,Central Darling,Total,-,-,-,-,-,-,-,-,-
2019,Q3,Total,Rest of State,Total,Central Darling,Non Strata,-,-,-,-,-,-,-,-,-
2019,Q3,Total,Rest of State,Total,Clarence Valley,Total,296,390,500,406,233,0.00%,-4.88%,2.19%,-2.92%
2019,Q3,Total,Rest of State,Total,Clarence Valley,Non Strata,300,394,500,410,215,1.16%,-3.90%,8.59%,-2.27%
2019,Q3,Total,Rest of State,Total,Clarence Valley,Strata,255,309,434,357,s,-24.76%,-23.83%,-40.00%,-10.00%
2019,Q3,Total,Rest of State,Total,Cobar,Total,-,-,-,-,-,-,-,-,-
2019,Q3,Total,Rest of State,Total,Cobar,Non Strata,-,-,-,-,-,-,-,-,-
2019,Q3,Total,Rest of State,Total,Coffs Harbour,Total,415,500,630,528,297,-3.85%,1.52%,6.45%,-6.90%
2019,Q3,Total,Rest of State,Total,Coffs Harbour,Non Strata,456,535,680,572,210,-2.73%,0.94%,1.94%,-6.67%
2019,Q3,Total,Rest of State,Total,Coffs Harbour,Strata,313,390,472,423,87,4.00%,7.36%,19.18%,-7.45%
2019,Q3,Total,Rest of State,Total,Coolamon,Total,-,-,-,-,-,-,-,-,-
2019,Q3,Total,Rest of State,Total,Coolamon,Non Strata,-,-,-,-,-,-,-,-,-
2019,Q3,Total,Rest of State,Total,Coonamble,Total,-,-,-,-,-,-,-,-,-
2019,Q3,Total,Rest of State,Total,Coonamble,Non Strata,-,-,-,-,-,-,-,-,-
2019,Q3,Total,Rest of State,Total,Gundagai,Total,149,200,265,229,41,-25.16%,-19.68%,2.50%,-16.33%
2019,Q3,Total,Rest of State,Total,Gundagai,Non Strata,149,200,265,229,41,-25.37%,-19.68%,5.13%,-16.33%
2019,Q3,Total,Rest of State,Total,Cowra,Total,185,260,355,288,41,-5.45%,0.00%,-32.79%,-16.33%
2019,Q3,Total,Rest of State,Total,Cowra,Non Strata,185,260,355,288,41,-5.45%,0.00%,-32.79%,-16.33%
2019,Q3,Total,Rest of State,Total,Western Plains Regional,Total,258,329,395,340,201,-6.00%,-3.66%,8.65%,-7.80%
2019,Q3,Total,Rest of State,Total,Western Plains Regional,Non Strata,260,330,395,342,197,-7.17%,-4.07%,9.44%,-8.80%
2019,Q3,Total,Rest of State,Total,Western Plains Regional,Strata,-,-,-,-,-,-,-,-,-
2019,Q3,Total,Rest of State,Total,Dungog,Total,325,440,572,479,33,-14.77%,-2.22%,3.13%,13.79%
2019,Q3,Total,Rest of State,Total,Dungog,Non Strata,325,440,572,479,33,-14.77%,-2.22%,3.13%,13.79%
2019,Q3,Total,Rest of State,Total,Edward River,Total,155,200,340,253,31,2.56%,-13.42%,47.62%,-13.89%
2019,Q3,Total,Rest of State,Total,Edward River,Non Strata,155,200,340,253,31,2.56%,-13.42%,47.62%,-13.89%
2019,Q3,Total,Rest of State,Total,Eurobodalla,Total,390,471,607,502,234,0.59%,-0.79%,0.00%,-6.02%
2019,Q3,Total,Rest of State,Total,Eurobodalla,Non Strata,414,490,617,529,198,-3.07%,-1.90%,9.39%,-3.41%
2019,Q3,Total,Rest of State,Total,Eurobodalla,Strata,260,355,403,354,36,5.97%,11.81%,-32.08%,-18.18%
2019,Q3,Total,Rest of State,Total,Federation,Total,216,258,329,269,52,4.04%,4.04%,-29.73%,-11.86%
2019,Q3,Total,Rest of State,Total,Federation,Non Strata,220,260,330,269,46,-1.52%,-3.97%,-25.81%,-4.17%
2019,Q3,Total,Rest of State,Total,Federation,Strata,-,-,-,-,-,-,-,-,-
2019,Q3,Total,Rest of State,Total,Forbes,Total,200,250,309,261,37,0.00%,-15.25%,-24.49%,76.19%
2019,Q3,Total,Rest of State,Total,Forbes,Non Strata,200,250,312,262,36,0.00%,-15.25%,-26.53%,71.43%
2019,Q3,Total,Rest of State,Total,Forbes,Strata,-,-,-,-,-,-,-,-,-
2019,Q3,Total,Rest of State,Total,Gilgandra,Total,-,-,-,-,-,-,-,-,-
2019,Q3,Total,Rest of State,Total,Gilgandra,Non Strata,-,-,-,-,-,-,-,-,-
2019,Q3,Total,Rest of State,Total,Glen Innes Severn,Total,138,173,260,194,s,-19.39%,-17.86%,-22.22%,-31.71%
2019,Q3,Total,Rest of State,Total,Glen Innes Severn,Non Strata,138,173,260,194,s,-19.39%,-17.86%,-22.22%,-31.71%
2019,Q3,Total,Rest of State,Total,Goulburn Mulwaree,Total,362,435,504,461,115,4.42%,1.16%,9.52%,-6.50%
2019,Q3,Total,Rest of State,Total,Goulburn Mulwaree,Non Strata,375,450,511,473,100,7.58%,0.22%,-1.96%,-6.54%
2019,Q3,Total,Rest of State,Total,Goulburn Mulwaree,Strata,298,339,473,379,s,-17.32%,-8.99%,400.00%,-6.25%
2019,Q3,Total,Rest of State,Total,Greater Hume Shire,Total,186,223,307,238,38,11.24%,9.88%,5.56%,5.56%
2019,Q3,Total,Rest of State,Total,Greater Hume Shire,Non Strata,186,223,307,238,38,11.24%,9.88%,5.56%,5.56%
2019,Q3,Total,Rest of State,Total,Griffith,Total,272,340,400,343,82,-6.85%,2.72%,6.49%,-9.89%
2019,Q3,Total,Rest of State,Total,Griffith,Non Strata,274,342,403,346,79,-8.06%,3.64%,6.76%,5.33%
2019,Q3,Total,Rest of State,Total,Griffith,Strata,-,-,-,-,-,-,-,-,-
2019,Q3,Total,Rest of State,Total,Gunnedah,Total,254,320,429,358,54,-0.78%,-11.72%,50.00%,8.00%
2019,Q3,Total,Rest of State,Total,Gunnedah,Non Strata,254,320,429,358,54,-0.78%,-1.69%,50.00%,17.39%
2019,Q3,Total,Rest of State,Total,Gwydir,Total,-,-,-,-,-,-,-,-,-
