Year,Quarter,GMR (Greater Metropolitan Region),Greater Sydney,Rings,Local Government Areas (LGAs),DwellingType,"First Quartile Sales Price
$'000s","Median Sales Price
$'000s","Third Quartile Sales Price
'000s","Mean Sales Price
$'000s","Sales
No.",Qtly change in Median,Annual change in Median,Qtly change in Count,Annual change in Count
2020,Q4,Total,Total,Rest of State,Moree Plains,Total,120,216,353,248,68,44.17%,13.82%,54.55%,151.85%
2020,Q4,Total,Total,Rest of State,Moree Plains,Non Strata,120,215,360,251,65,43.33%,13.16%,51.16%,140.74%
2020,Q4,Total,Total,Rest of State,Moree Plains,Strata,-,-,-,-,-,-,-,-,-
2020,Q4,Total,Total,Rest of State,Murray River,Total,269,371,514,412,90,-6.01%,3.13%,100.00%,130.77%
2020,Q4,Total,Total,Rest of State,Murray River,Non Strata,284,410,568,443,72,6.22%,10.81%,71.43%,94.59%
2020,Q4,Total,Total,Rest of State,Murray River,Strata,201,270,339,284,s,-31.65%,17.39%,500.00%,800.00%
2020,Q4,Total,Total,Rest of State,Murrumbidgee,Total,178,198,268,222,s,45.59%,108.42%,100.00%,500.00%
2020,Q4,Total,Total,Rest of State,Murrumbidgee,Non Strata,178,198,268,222,s,45.59%,108.42%,100.00%,500.00%
2020,Q4,Total,Total,Rest of State,Muswellbrook,Total,251,315,390,327,117,1.61%,1.61%,18.18%,60.27%
2020,Q4,Total,Total,Rest of State,Muswellbrook,Non Strata,268,320,400,341,107,0.00%,3.23%,17.58%,48.61%
2020,Q4,Total,Total,Rest of State,Muswellbrook,Strata,-,-,-,-,-,-,-,-,-
2020,Q4,Total,Total,Rest of State,Nambucca,Total,371,510,640,524,98,17.92%,13.33%,-16.95%,40.00%
2020,Q4,Total,Total,Rest of State,Nambucca,Non Strata,386,512,649,531,92,13.67%,10.00%,-14.02%,46.03%
2020,Q4,Total,Total,Rest of State,Nambucca,Strata,-,-,-,-,-,-,-,-,-
2020,Q4,Total,Total,Rest of State,Narrabri,Total,219,350,436,336,64,18.64%,6.06%,25.49%,204.76%
2020,Q4,Total,Total,Rest of State,Narrabri,Non Strata,219,350,436,336,64,18.64%,4.48%,25.49%,220.00%
2020,Q4,Total,Total,Rest of State,Narrandera,Total,156,185,255,204,37,2.78%,23.33%,27.59%,94.74%
2020,Q4,Total,Total,Rest of State,Narrandera,Non Strata,156,185,255,204,37,2.78%,23.33%,27.59%,94.74%
2020,Q4,Total,Total,Rest of State,Narromine,Total,190,270,330,272,37,3.85%,8.00%,27.59%,48.00%
2020,Q4,Total,Total,Rest of State,Narromine,Non Strata,190,270,330,272,37,3.85%,8.00%,27.59%,48.00%
2020,Q4,Total,Total,Rest of State,Oberon,Total,370,464,616,520,36,15.94%,37.20%,71.43%,44.00%
2020,Q4,Total,Total,Rest of State,Oberon,Non Strata,395,480,620,543,33,20.00%,42.01%,57.14%,32.00%
2020,Q4,Total,Total,Rest of State,Oberon,Strata,-,-,-,-,-,-,-,-,-
2020,Q4,Total,Total,Rest of State,Orange,Total,416,496,634,524,298,4.42%,18.24%,7.19%,29.57%
2020,Q4,Total,Total,Rest of State,Orange,Non Strata,440,509,650,544,275,4.73%,19.48%,5.77%,33.50%
2020,Q4,Total,Total,Rest of State,Orange,Strata,255,262,325,285,s,-2.06%,-6.76%,27.78%,-4.17%
2020,Q4,Total,Total,Rest of State,Parkes,Total,230,300,383,324,73,-1.64%,11.11%,23.73%,14.06%
2020,Q4,Total,Total,Rest of State,Parkes,Non Strata,230,300,383,324,73,-1.64%,11.11%,23.73%,14.06%
2020,Q4,Total,Total,Rest of State,Port Macquarie-Hastings,Total,450,565,725,605,558,0.89%,5.61%,17.23%,50.81%
2020,Q4,Total,Total,Rest of State,Port Macquarie-Hastings,Non Strata,521,630,780,671,394,4.05%,9.53%,7.07%,36.81%
2020,Q4,Total,Total,Rest of State,Port Macquarie-Hastings,Strata,360,430,498,448,164,9.14%,10.26%,51.85%,100.00%
2020,Q4,Total,Total,Rest of State,Queanbeyan-Palerang Regional,Total,443,610,790,642,382,1.67%,0.00%,10.72%,26.91%
2020,Q4,Total,Total,Rest of State,Queanbeyan-Palerang Regional,Non Strata,590,725,900,749,270,4.88%,3.57%,9.76%,27.96%
2020,Q4,Total,Total,Rest of State,Queanbeyan-Palerang Regional,Strata,255,400,461,382,112,17.65%,10.73%,13.13%,24.44%
2020,Q4,Total,Total,Rest of State,Richmond Valley,Total,294,353,466,399,132,-2.08%,13.71%,23.36%,53.49%
2020,Q4,Total,Total,Rest of State,Richmond Valley,Non Strata,305,362,472,413,112,1.83%,16.61%,21.74%,40.00%
2020,Q4,Total,Total,Rest of State,Richmond Valley,Strata,193,276,370,320,s,-26.33%,-9.87%,33.33%,233.33%
2020,Q4,Total,Total,Rest of State,Shoalhaven,Total,499,630,800,690,787,0.80%,16.67%,8.85%,41.29%
2020,Q4,Total,Total,Rest of State,Shoalhaven,Non Strata,505,650,825,709,712,1.17%,16.64%,9.20%,40.16%
2020,Q4,Total,Total,Rest of State,Shoalhaven,Strata,418,485,620,517,75,15.48%,8.26%,5.63%,53.06%
2020,Q4,Total,Total,Rest of State,Singleton,Total,358,447,621,531,134,-0.11%,-11.04%,-9.46%,17.54%
2020,Q4,Total,Total,Rest of State,Singleton,Non Strata,395,465,684,564,119,0.00%,-9.27%,-8.46%,10.19%
2020,Q4,Total,Total,Rest of State,Singleton,Strata,223,255,306,269,s,-24.44%,-14.29%,-16.67%,150.00%
2020,Q4,Total,Total,Rest of State,Snowy Monaro Regional,Total,320,409,654,484,129,4.20%,13.61%,7.50%,24.04%
2020,Q4,Total,Total,Rest of State,Snowy Monaro Regional,Non Strata,318,400,660,483,105,3.09%,11.11%,10.53%,28.05%
2020,Q4,Total,Total,Rest of State,Snowy Monaro Regional,Strata,342,452,603,485,s,15.16%,22.33%,-4.00%,9.09%
2020,Q4,Total,Total,Rest of State,Snowy Valleys,Total,203,275,345,283,101,-6.78%,-5.17%,38.36%,87.04%
2020,Q4,Total,Total,Rest of State,Snowy Valleys,Non Strata,215,285,361,288,96,-3.29%,-1.62%,31.51%,77.78%
2020,Q4,Total,Total,Rest of State,Snowy Valleys,Strata,-,-,-,-,-,-,-,-,-
2020,Q4,Total,Total,Rest of State,Tamworth Regional,Total,270,365,479,385,371,4.29%,8.96%,13.80%,61.30%
2020,Q4,Total,Total,Rest of State,Tamworth Regional,Non Strata,275,377,480,391,345,6.95%,10.72%,13.49%,61.21%
2020,Q4,Total,Total,Rest of State,Tamworth Regional,Strata,230,296,345,313,s,7.45%,9.44%,18.18%,62.50%
2020,Q4,Total,Total,Rest of State,Temora,Total,255,287,305,292,s,-0.17%,-2.71%,-19.44%,163.64%
2020,Q4,Total,Total,Rest of State,Temora,Non Strata,255,287,305,292,s,-0.17%,-2.71%,-19.44%,163.64%
2020,Q4,Total,Total,Rest of State,Tenterfield,Total,193,274,392,289,43,7.45%,16.60%,-12.24%,258.33%
2020,Q4,Total,Total,Rest of State,Tenterfield,Non Strata,193,274,392,289,43,7.45%,16.60%,-12.24%,258.33%
2020,Q4,Total,Total,Rest of State,Tweed,Total,520,665,850,717,725,5.56%,12.71%,29.93%,31.10%
2020,Q4,Total,Total,Rest of State,Tweed,Non Strata,620,758,980,841,441,8.29%,10.17%,29.33%,49.49%
2020,Q4,Total,Total,Rest of State,Tweed,Strata,390,510,651,523,284,0.59%,7.65%,30.88%,10.08%
2020,Q4,Total,Total,Rest of State,Upper Hunter Shire,Total,290,370,460,380,93,13.85%,8.82%,19.23%,47.62%
2020,Q4,Total,Total,Rest of State,Upper Hunter Shire,Non Strata,293,390,470,386,87,18.18%,9.86%,19.18%,45.00%
2020,Q4,Total,Total,Rest of State,Upper Hunter Shire,Strata,-,-,-,-,-,-,-,-,-
2020,Q4,Total,Total,Rest of State,Upper Lachlan Shire,Total,375,445,600,517,41,7.23%,-1.11%,20.59%,127.78%
2020,Q4,Total,Total,Rest of State,Upper Lachlan Shire,Non Strata,375,445,600,517,41,7.23%,-1.11%,20.59%,127.78%
2020,Q4,Total,Total,Rest of State,Uralla,Total,289,430,500,420,s,26.32%,7.37%,40.00%,115.38%
2020,Q4,Total,Total,Rest of State,Uralla,Non Strata,289,430,500,420,s,26.32%,7.37%,40.00%,115.38%
2020,Q4,Total,Total,Rest of State,Wagga Wagga,Total,294,383,499,412,421,7.89%,3.51%,18.93%,39.87%
2020,Q4,Total,Total,Rest of State,Wagga Wagga,Non Strata,317,399,515,429,387,7.84%,5.00%,19.44%,43.87%
2020,Q4,Total,Total,Rest of State,Wagga Wagga,Strata,172,224,274,223,34,-9.39%,-22.81%,13.33%,6.25%
2020,Q4,Total,Total,Rest of State,Walcha,Total,269,391,625,562,s,37.28%,71.98%,45.45%,220.00%
2020,Q4,Total,Total,Rest of State,Walcha,Non Strata,269,391,625,562,s,37.28%,71.98%,45.45%,220.00%
2020,Q4,Total,Total,Rest of State,Walgett,Total,64,89,219,134,s,-26.25%,-4.32%,50.00%,260.00%
2020,Q4,Total,Total,Rest of State,Walgett,Non Strata,64,89,219,134,s,-26.25%,-4.32%,50.00%,260.00%
2020,Q4,Total,Total,Rest of State,Warren,Total,-,-,-,-,-,-,-,-,-
2020,Q4,Total,Total,Rest of State,Warren,Non Strata,-,-,-,-,-,-,-,-,-
2020,Q4,Total,Total,Rest of State,Warrumbungle Shire,Total,120,170,250,189,57,2.10%,33.33%,103.57%,58.33%
2020,Q4,Total,Total,Rest of State,Warrumbungle Shire,Non Strata,120,170,250,189,57,2.10%,33.33%,103.57%,58.33%
2020,Q4,Total,Total,Rest of State,Weddin,Total,189,248,285,247,s,35.99%,58.40%,-38.89%,-8.33%
2020,Q4,Total,Total,Rest of State,Weddin,Non Strata,189,248,285,247,s,35.99%,58.40%,-38.89%,-8.33%
2020,Q4,Total,Total,Rest of State,Wentworth,Total,257,331,553,495,s,32.24%,20.76%,-3.70%,-18.75%
2020,Q4,Total,Total,Rest of State,Wentworth,Non Strata,257,331,553,495,s,29.64%,20.76%,4.00%,-18.75%
2020,Q4,Total,Total,Rest of State,Wingecarribee,Total,660,850,1300,1079,457,-1.16%,6.25%,23.51%,76.45%
2020,Q4,Total,Total,Rest of State,Wingecarribee,Non Strata,699,920,1350,1123,415,2.79%,6.98%,23.15%,86.94%
2020,Q4,Total,Total,Rest of State,Wingecarribee,Strata,541,610,728,641,42,-1.61%,-1.61%,27.27%,13.51%
2020,Q4,Total,Total,Rest of State,Yass Valley,Total,503,725,965,769,87,16.24%,11.54%,45.00%,52.63%
2020,Q4,Total,Total,Rest of State,Yass Valley,Non Strata,503,725,965,769,87,16.24%,11.54%,45.00%,52.63%
2020,Q4,Total,Total,Wollongong SSD,Total,Total,576,710,905,785,"1,487",3.31%,6.77%,11.80%,34.45%
2020,Q4,Total,Total,Wollongong SSD,Total,Non Strata,640,800,1000,873,960,5.68%,8.11%,5.26%,23.55%
2020,Q4,Total,Total,Wollongong SSD,Total,Strata,515,585,700,624,527,4.46%,3.54%,26.08%,60.18%
2020,Q4,Total,Total,Wollongong SSD,Kiama,Total,785,973,1205,1064,149,1.09%,13.14%,10.37%,25.21%
2020,Q4,Total,Total,Wollongong SSD,Kiama,Non Strata,905,1058,1300,1206,105,5.27%,13.64%,-3.67%,26.51%
2020,Q4,Total,Total,Wollongong SSD,Kiama,Strata,559,690,849,725,44,3.29%,34.63%,69.23%,22.22%
2020,Q4,Total,Total,Wollongong SSD,Shellharbour,Total,545,620,744,657,343,-2.97%,3.33%,6.52%,29.43%
2020,Q4,Total,Total,Wollongong SSD,Shellharbour,Non Strata,582,664,781,694,260,-0.19%,5.99%,4.00%,23.81%
2020,Q4,Total,Total,Wollongong SSD,Shellharbour,Strata,488,540,580,542,83,5.11%,12.50%,15.28%,50.91%
2020,Q4,Total,Total,Wollongong SSD,Wollongong,Total,582,715,920,787,995,4.38%,5.93%,13.97%,37.81%
2020,Q4,Total,Total,Wollongong SSD,Wollongong,Non Strata,670,830,1025,893,595,9.21%,12.16%,7.59%,22.93%
2020,Q4,Total,Total,Wollongong SSD,Wollongong,Strata,514,599,710,630,400,5.09%,1.53%,25.00%,68.07%
2020,Q4,Total,Greater Sydney,Total,Total,Total,674,875,1350,1147,"23,433",2.94%,1.16%,17.69%,19.12%
2020,Q4,Total,Greater Sydney,Total,Total,Non Strata,755,1070,1650,1356,"13,386",6.73%,3.38%,15.48%,24.22%
2020,Q4,Total,Greater Sydney,Total,Total,Strata,595,750,963,868,"10,047",2.01%,1.10%,20.77%,12.94%
2020,Q4,Total,Greater Sydney,Total,Bayside,Total,695,815,1110,939,976,1.24%,2.52%,40.63%,29.10%
2020,Q4,Total,Greater Sydney,Total,Bayside,Non Strata,1190,1375,1600,1410,265,-0.43%,0.51%,39.47%,35.20%
2020,Q4,Total,Greater Sydney,Total,Bayside,Strata,650,775,833,763,711,5.73%,6.90%,41.07%,26.96%
2020,Q4,Total,Greater Sydney,Total,Blacktown,Total,599,733,875,748,"1,506",1.81%,5.47%,14.00%,24.77%
2020,Q4,Total,Greater Sydney,Total,Blacktown,Non Strata,690,795,921,809,"1,168",3.25%,6.00%,11.77%,23.21%
2020,Q4,Total,Greater Sydney,Total,Blacktown,Strata,471,545,600,537,338,-0.91%,2.83%,22.46%,30.50%
2020,Q4,Total,Greater Sydney,Total,Blue Mountains,Total,615,710,850,741,463,2.90%,9.23%,14.60%,45.14%
2020,Q4,Total,Greater Sydney,Total,Blue Mountains,Non Strata,625,720,860,753,439,3.60%,9.09%,14.03%,45.36%
2020,Q4,Total,Greater Sydney,Total,Blue Mountains,Strata,435,515,579,516,s,-6.36%,-1.90%,26.32%,41.18%
2020,Q4,Total,Greater Sydney,Total,Burwood,Total,694,948,1645,1197,138,8.29%,6.16%,51.65%,2.99%
2020,Q4,Total,Greater Sydney,Total,Burwood,Non Strata,1386,1720,2165,1780,60,4.88%,6.83%,122.22%,57.89%
2020,Q4,Total,Greater Sydney,Total,Burwood,Strata,621,715,826,749,78,-12.80%,-9.67%,21.88%,-18.75%
2020,Q4,Total,Greater Sydney,Total,Camden,Total,679,770,884,805,558,6.02%,8.45%,13.88%,55.00%
2020,Q4,Total,Greater Sydney,Total,Camden,Non Strata,687,785,890,818,524,6.22%,7.94%,11.49%,58.79%
2020,Q4,Total,Greater Sydney,Total,Camden,Strata,490,613,715,609,34,2.17%,7.26%,70.00%,13.33%
2020,Q4,Total,Greater Sydney,Total,Campbelltown,Total,550,630,694,623,596,3.28%,8.62%,10.37%,24.43%
2020,Q4,Total,Greater Sydney,Total,Campbelltown,Non Strata,595,650,705,658,497,1.56%,7.44%,16.67%,31.48%
2020,Q4,Total,Greater Sydney,Total,Campbelltown,Strata,404,440,494,449,99,-2.44%,0.11%,-13.16%,-1.98%
2020,Q4,Total,Greater Sydney,Total,Canada Bay,Total,826,1181,1880,1410,410,8.41%,3.55%,15.17%,10.81%
2020,Q4,Total,Greater Sydney,Total,Canada Bay,Non Strata,1728,2150,2450,2145,146,2.38%,-0.37%,39.05%,17.74%
2020,Q4,Total,Greater Sydney,Total,Canada Bay,Strata,755,885,1169,1004,264,-4.81%,-0.25%,5.18%,7.32%
2020,Q4,Total,Greater Sydney,Total,Canterbury-Bankstown,Total,634,875,1058,905,"1,180",3.49%,6.65%,10.18%,6.40%
2020,Q4,Total,Greater Sydney,Total,Canterbury-Bankstown,Non Strata,900,1000,1184,1063,678,2.04%,5.26%,4.95%,2.26%
2020,Q4,Total,Greater Sydney,Total,Canterbury-Bankstown,Strata,480,585,705,690,502,4.46%,5.17%,18.12%,12.56%
2020,Q4,Total,Greater Sydney,Total,Central Coast,Total,568,700,880,775,"2,152",3.70%,12.90%,13.32%,43.09%
2020,Q4,Total,Greater Sydney,Total,Central Coast,Non Strata,610,730,941,823,"1,683",4.14%,12.31%,11.98%,41.07%
2020,Q4,Total,Greater Sydney,Total,Central Coast,Strata,448,565,710,604,469,6.60%,13.00%,18.43%,50.80%
2020,Q4,Total,Greater Sydney,Total,Cumberland,Total,570,725,910,762,753,-1.09%,5.84%,33.51%,16.20%
2020,Q4,Total,Greater Sydney,Total,Cumberland,Non Strata,812,910,1070,958,387,4.00%,9.11%,26.47%,19.44%
2020,Q4,Total,Greater Sydney,Total,Cumberland,Strata,472,565,625,555,366,5.61%,1.62%,41.86%,12.96%
2020,Q4,Total,Greater Sydney,Total,Fairfield,Total,650,768,905,809,518,1.52%,5.28%,32.48%,25.12%
2020,Q4,Total,Greater Sydney,Total,Fairfield,Non Strata,734,815,930,851,387,1.56%,5.84%,26.06%,21.32%
2020,Q4,Total,Greater Sydney,Total,Fairfield,Strata,360,436,579,683,131,-2.02%,-2.68%,55.95%,37.89%
2020,Q4,Total,Greater Sydney,Total,Georges River,Total,663,1040,1400,1090,590,17.38%,12.43%,32.88%,4.42%
2020,Q4,Total,Greater Sydney,Total,Georges River,Non Strata,1200,1390,1680,1474,289,5.30%,7.21%,35.05%,-0.34%
2020,Q4,Total,Greater Sydney,Total,Georges River,Strata,599,665,812,722,301,-2.21%,-2.21%,30.87%,9.45%
2020,Q4,Total,Greater Sydney,Total,Hawkesbury,Total,645,755,1200,935,307,0.67%,0.94%,5.14%,10.04%
2020,Q4,Total,Greater Sydney,Total,Hawkesbury,Non Strata,685,820,1293,1003,267,-1.20%,4.46%,6.80%,5.53%
2020,Q4,Total,Greater Sydney,Total,Hawkesbury,Strata,421,505,546,480,40,2.54%,1.20%,-4.76%,53.85%
2020,Q4,Total,Greater Sydney,Total,Hornsby,Total,883,1266,1576,1251,588,8.21%,14.05%,16.90%,11.57%
2020,Q4,Total,Greater Sydney,Total,Hornsby,Non Strata,1250,1450,1687,1481,403,7.97%,8.05%,24.38%,22.49%
2020,Q4,Total,Greater Sydney,Total,Hornsby,Strata,630,695,820,750,185,-0.57%,4.75%,3.35%,-6.57%
2020,Q4,Total,Greater Sydney,Total,Hunters Hill,Total,1650,2413,3414,2712,64,5.81%,31.29%,-4.48%,-5.88%
2020,Q4,Total,Greater Sydney,Total,Hunters Hill,Non Strata,2406,2978,3900,3416,42,-13.70%,4.11%,-4.55%,13.51%
2020,Q4,Total,Greater Sydney,Total,Hunters Hill,Strata,938,1263,1665,1369,s,12.22%,4.34%,-4.35%,-29.03%
2020,Q4,Total,Greater Sydney,Total,Inner West,Total,862,1338,1750,1393,934,4.09%,4.90%,14.88%,16.46%
2020,Q4,Total,Greater Sydney,Total,Inner West,Non Strata,1420,1678,1975,1770,530,6.85%,3.55%,14.47%,15.97%
2020,Q4,Total,Greater Sydney,Total,Inner West,Strata,690,810,1002,899,404,9.24%,2.40%,15.43%,17.10%
2020,Q4,Total,Greater Sydney,Total,Ku-Ring-Gai,Total,1270,2000,2770,2117,593,2.56%,12.42%,15.15%,6.65%
2020,Q4,Total,Greater Sydney,Total,Ku-Ring-Gai,Non Strata,2000,2500,3090,2648,396,5.49%,13.12%,12.82%,23.36%
2020,Q4,Total,Greater Sydney,Total,Ku-Ring-Gai,Strata,800,950,1250,1049,197,1.60%,-3.06%,20.12%,-16.17%
2020,Q4,Total,Greater Sydney,Total,Lane Cove,Total,720,941,2222,1439,223,12.02%,-27.34%,35.15%,0.90%
2020,Q4,Total,Greater Sydney,Total,Lane Cove,Non Strata,2244,2470,3098,2646,74,-5.73%,-1.40%,54.17%,-1.33%
2020,Q4,Total,Greater Sydney,Total,Lane Cove,Strata,660,772,941,839,149,3.57%,-16.13%,27.35%,2.05%
2020,Q4,Total,Greater Sydney,Total,Liverpool,Total,565,716,860,732,720,2.21%,0.77%,13.39%,16.88%
2020,Q4,Total,Greater Sydney,Total,Liverpool,Non Strata,700,795,920,824,515,3.92%,-0.62%,11.23%,17.85%
2020,Q4,Total,Greater Sydney,Total,Liverpool,Strata,435,500,579,500,205,0.00%,4.17%,19.19%,14.53%
2020,Q4,Total,Greater Sydney,Total,Mosman,Total,1035,2300,4008,2921,157,49.84%,-5.70%,-3.09%,-4.27%
2020,Q4,Total,Greater Sydney,Total,Mosman,Non Strata,3225,4368,5763,4768,72,-0.29%,11.27%,41.18%,0.00%
2020,Q4,Total,Greater Sydney,Total,Mosman,Strata,795,1085,1600,1357,85,5.85%,-6.26%,-23.42%,-7.61%
2020,Q4,Total,Greater Sydney,Total,North Sydney,Total,940,1250,1806,1594,464,8.23%,9.65%,32.95%,14.00%
2020,Q4,Total,Greater Sydney,Total,North Sydney,Non Strata,2100,2950,4100,3437,69,3.96%,15.01%,30.19%,-15.85%
2020,Q4,Total,Greater Sydney,Total,North Sydney,Strata,883,1160,1561,1273,395,7.87%,12.58%,33.45%,21.54%
2020,Q4,Total,Greater Sydney,Total,Northern Beaches,Total,1050,1673,2229,1782,"1,350",4.53%,8.96%,13.35%,12.50%
2020,Q4,Total,Greater Sydney,Total,Northern Beaches,Non Strata,1740,2084,2750,2337,732,8.25%,9.67%,12.44%,16.19%
2020,Q4,Total,Greater Sydney,Total,Northern Beaches,Strata,790,970,1325,1124,618,1.52%,-1.52%,14.44%,8.42%
2020,Q4,Total,Greater Sydney,Total,Parramatta,Total,615,800,1155,920,"1,213",0.63%,-2.50%,23.65%,20.34%
2020,Q4,Total,Greater Sydney,Total,Parramatta,Non Strata,1100,1290,1560,1345,444,3.12%,1.65%,24.37%,22.65%
2020,Q4,Total,Greater Sydney,Total,Parramatta,Strata,565,675,790,675,769,1.50%,-0.70%,23.24%,19.04%
2020,Q4,Total,Greater Sydney,Total,Penrith,Total,561,665,773,683,902,1.56%,3.78%,7.89%,24.76%
2020,Q4,Total,Greater Sydney,Total,Penrith,Non Strata,660,726,830,769,604,2.98%,5.99%,3.07%,23.52%
2020,Q4,Total,Greater Sydney,Total,Penrith,Strata,450,518,570,509,298,3.60%,4.65%,19.20%,27.35%
2020,Q4,Total,Greater Sydney,Total,Randwick,Total,895,1345,2106,1588,572,-10.18%,-1.65%,15.32%,23.28%
2020,Q4,Total,Greater Sydney,Total,Randwick,Non Strata,1930,2300,2878,2441,211,3.14%,0.55%,9.33%,24.12%
2020,Q4,Total,Greater Sydney,Total,Randwick,Strata,825,950,1250,1090,361,-4.52%,-6.13%,19.14%,22.79%
2020,Q4,Total,Greater Sydney,Total,Ryde,Total,694,940,1660,1184,628,3.24%,-0.25%,16.08%,-7.92%
2020,Q4,Total,Greater Sydney,Total,Ryde,Non Strata,1600,1750,2031,1854,232,3.70%,3.40%,34.88%,28.89%
2020,Q4,Total,Greater Sydney,Total,Ryde,Strata,630,760,901,791,396,-1.94%,-6.75%,7.32%,-21.12%
2020,Q4,Total,Greater Sydney,Total,Strathfield,Total,625,720,1760,1335,253,2.86%,6.90%,63.23%,47.09%
2020,Q4,Total,Greater Sydney,Total,Strathfield,Non Strata,1845,2620,3250,2606,59,10.08%,21.86%,43.90%,34.09%
2020,Q4,Total,Greater Sydney,Total,Strathfield,Strata,591,656,780,949,194,-0.61%,0.92%,70.18%,51.56%
2020,Q4,Total,Greater Sydney,Total,Sutherland Shire,Total,781,1080,1380,1139,"1,191",6.51%,5.88%,19.70%,27.65%
2020,Q4,Total,Greater Sydney,Total,Sutherland Shire,Non Strata,1125,1324,1587,1422,628,5.88%,5.71%,14.39%,33.05%
2020,Q4,Total,Greater Sydney,Total,Sutherland Shire,Strata,645,770,930,824,563,3.81%,3.70%,26.23%,22.13%
2020,Q4,Total,Greater Sydney,Total,Sydney,Total,755,985,1475,1237,"1,252",-3.67%,-5.92%,20.62%,6.19%
2020,Q4,Total,Greater Sydney,Total,Sydney,Non Strata,1435,1790,2379,2107,244,8.48%,6.07%,25.13%,29.79%
2020,Q4,Total,Greater Sydney,Total,Sydney,Strata,715,890,1214,1026,"1,008",-1.11%,-5.62%,19.57%,1.72%
2020,Q4,Total,Greater Sydney,Total,The Hills Shire,Total,910,1215,1480,1244,915,3.05%,1.25%,24.32%,36.77%
2020,Q4,Total,Greater Sydney,Total,The Hills Shire,Non Strata,1120,1326,1590,1369,702,2.00%,2.00%,24.91%,31.46%
2020,Q4,Total,Greater Sydney,Total,The Hills Shire,Strata,700,830,935,832,213,4.14%,3.75%,22.41%,57.78%
2020,Q4,Total,Greater Sydney,Total,Waverley,Total,1095,1540,2610,2017,391,-2.22%,6.21%,4.27%,8.01%
2020,Q4,Total,Greater Sydney,Total,Waverley,Non Strata,2520,3351,4300,3509,121,8.10%,17.58%,-9.02%,12.04%
2020,Q4,Total,Greater Sydney,Total,Waverley,Strata,931,1221,1600,1349,270,9.02%,3.34%,11.57%,6.30%
2020,Q4,Total,Greater Sydney,Total,Willoughby,Total,987,1900,2670,1965,297,16.92%,10.30%,17.39%,12.50%
2020,Q4,Total,Greater Sydney,Total,Willoughby,Non Strata,2205,2639,3090,2738,163,0.73%,4.72%,32.52%,18.98%
2020,Q4,Total,Greater Sydney,Total,Willoughby,Strata,803,951,1200,1025,134,-3.21%,-5.84%,3.08%,5.51%
2020,Q4,Total,Greater Sydney,Total,Wollondilly,Total,625,753,980,824,232,2.38%,1.69%,0.87%,45.91%
2020,Q4,Total,Greater Sydney,Total,Wollondilly,Non Strata,640,767,996,838,224,3.27%,2.23%,1.82%,47.37%
2020,Q4,Total,Greater Sydney,Total,Wollondilly,Strata,-,-,-,-,-,-,-,-,-
2020,Q4,Total,Greater Sydney,Total,Woollahra,Total,1285,2360,3950,2928,347,5.47%,2.14%,9.12%,-1.42%
2020,Q4,Total,Greater Sydney,Total,Woollahra,Non Strata,2573,3874,5813,4570,131,-5.51%,4.70%,-5.76%,-7.75%
2020,Q4,Total,Greater Sydney,Total,Woollahra,Strata,1000,1528,2550,1932,216,9.11%,15.50%,20.67%,2.86%
2020,Q4,Total,Greater Sydney,Inner Ring,Total,Total,852,1265,1920,1632,"4,340",0.00%,0.00%,16.79%,9.85%
2020,Q4,Total,Greater Sydney,Inner Ring,Total,Non Strata,1620,2100,3000,2594,"1,452",1.20%,-0.05%,13.88%,12.21%
2020,Q4,Total,Greater Sydney,Inner Ring,Total,Strata,763,956,1323,1148,"2,888",2.80%,-3.43%,18.31%,8.69%
2020,Q4,Total,Greater Sydney,Inner Ring,Inner West,Total,862,1338,1750,1393,934,4.09%,4.90%,14.88%,16.46%
2020,Q4,Total,Greater Sydney,Inner Ring,Inner West,Non Strata,1420,1678,1975,1770,530,6.85%,3.55%,14.47%,15.97%
2020,Q4,Total,Greater Sydney,Inner Ring,Inner West,Strata,690,810,1002,899,404,9.24%,2.40%,15.43%,17.10%
2020,Q4,Total,Greater Sydney,Inner Ring,Lane Cove,Total,720,941,2222,1439,223,12.02%,-27.34%,35.15%,0.90%
2020,Q4,Total,Greater Sydney,Inner Ring,Lane Cove,Non Strata,2244,2470,3098,2646,74,-5.73%,-1.40%,54.17%,-1.33%
2020,Q4,Total,Greater Sydney,Inner Ring,Lane Cove,Strata,660,772,941,839,149,3.57%,-16.13%,27.35%,2.05%
2020,Q4,Total,Greater Sydney,Inner Ring,Mosman,Total,1035,2300,4008,2921,157,49.84%,-5.70%,-3.09%,-4.27%
2020,Q4,Total,Greater Sydney,Inner Ring,Mosman,Non Strata,3225,4368,5763,4768,72,-0.29%,11.27%,41.18%,0.00%
2020,Q4,Total,Greater Sydney,Inner Ring,Mosman,Strata,795,1085,1600,1357,85,5.85%,-6.26%,-23.42%,-7.61%
2020,Q4,Total,Greater Sydney,Inner Ring,North Sydney,Total,940,1250,1806,1594,464,8.23%,9.65%,32.95%,14.00%
2020,Q4,Total,Greater Sydney,Inner Ring,North Sydney,Non Strata,2100,2950,4100,3437,69,3.96%,15.01%,30.19%,-15.85%
2020,Q4,Total,Greater Sydney,Inner Ring,North Sydney,Strata,883,1160,1561,1273,395,7.87%,12.58%,33.45%,21.54%
2020,Q4,Total,Greater Sydney,Inner Ring,Randwick,Total,895,1345,2106,1588,572,-10.18%,-1.65%,15.32%,23.28%
