Year,Quarter,GMR (Greater Metropolitan Region),Greater Sydney,Rings,Local Government Areas (LGAs),DwellingType,"First Quartile Sales Price
$'000s","Median Sales Price
$'000s","Third Quartile Sales Price
'000s","Mean Sales Price
$'000s","Sales
No.",Qtly change in Median,Annual change in Median,Qtly change in Count,Annual change in Count
2018,Q4,Total,Greater Sydney,Middle Ring,Bayside,Non Strata,1020,1183,1404,1222,146,-9.73%,-14.93%,6.57%,-31.46%
2018,Q4,Total,Greater Sydney,Middle Ring,Bayside,Strata,599,694,800,709,288,-4.28%,-4.93%,-20.44%,-44.40%
2018,Q4,Total,Greater Sydney,Middle Ring,Burwood,Total,771,1066,1430,1147,111,24.68%,12.80%,26.14%,-19.57%
2018,Q4,Total,Greater Sydney,Middle Ring,Burwood,Non Strata,1250,1520,1895,1583,45,3.05%,-4.70%,50.00%,4.65%
2018,Q4,Total,Greater Sydney,Middle Ring,Burwood,Strata,655,865,1066,850,66,11.18%,-2.81%,13.79%,-30.53%
2018,Q4,Total,Greater Sydney,Middle Ring,Canada Bay,Total,803,1008,1513,1227,267,-11.19%,-17.78%,-11.88%,-20.30%
2018,Q4,Total,Greater Sydney,Middle Ring,Canada Bay,Non Strata,1455,1752,2138,1916,78,-5.32%,-14.56%,-19.59%,-36.59%
2018,Q4,Total,Greater Sydney,Middle Ring,Canada Bay,Strata,750,890,1050,943,189,-6.68%,-6.81%,-8.25%,-10.85%
2018,Q4,Total,Greater Sydney,Middle Ring,Canterbury-Bankstown,Total,600,773,930,786,717,-3.37%,-9.06%,-10.15%,-34.46%
2018,Q4,Total,Greater Sydney,Middle Ring,Canterbury-Bankstown,Non Strata,800,890,1030,939,441,-4.43%,-14.04%,-4.96%,-31.52%
2018,Q4,Total,Greater Sydney,Middle Ring,Canterbury-Bankstown,Strata,439,530,635,542,276,-6.19%,-9.56%,-17.37%,-38.67%
2018,Q4,Total,Greater Sydney,Middle Ring,Cumberland,Total,555,690,807,696,412,1.47%,-4.17%,-14.70%,-43.48%
2018,Q4,Total,Greater Sydney,Middle Ring,Cumberland,Non Strata,725,800,900,821,222,-5.33%,-12.09%,-5.13%,-35.47%
2018,Q4,Total,Greater Sydney,Middle Ring,Cumberland,Strata,481,550,600,549,190,-3.34%,-7.56%,-23.69%,-50.65%
2018,Q4,Total,Greater Sydney,Middle Ring,Georges River,Total,718,943,1268,1045,346,2.45%,-0.37%,-17.81%,-27.00%
2018,Q4,Total,Greater Sydney,Middle Ring,Georges River,Non Strata,1000,1200,1550,1313,191,-7.69%,-15.79%,-9.48%,-15.49%
2018,Q4,Total,Greater Sydney,Middle Ring,Georges River,Strata,600,690,820,714,155,0.00%,-1.43%,-26.19%,-37.50%
2018,Q4,Total,Greater Sydney,Middle Ring,Hunters Hill,Total,994,1596,2500,1839,42,-8.80%,-10.34%,2.44%,-16.00%
2018,Q4,Total,Greater Sydney,Middle Ring,Hunters Hill,Non Strata,2190,2670,3147,2780,s,6.80%,-2.93%,-9.52%,-20.83%
2018,Q4,Total,Greater Sydney,Middle Ring,Hunters Hill,Strata,670,1200,1350,1063,s,2.13%,38.81%,15.00%,-11.54%
2018,Q4,Total,Greater Sydney,Middle Ring,Ku-Ring-Gai,Total,1144,1660,2225,1764,401,-3.75%,-4.03%,8.09%,-18.99%
2018,Q4,Total,Greater Sydney,Middle Ring,Ku-Ring-Gai,Non Strata,1684,2050,2526,2184,260,-3.42%,-3.30%,13.04%,-15.86%
2018,Q4,Total,Greater Sydney,Middle Ring,Ku-Ring-Gai,Strata,781,910,1160,990,141,-4.21%,-1.36%,0.00%,-24.19%
2018,Q4,Total,Greater Sydney,Middle Ring,Parramatta,Total,635,780,1046,898,611,-0.39%,-0.06%,-13.46%,-42.14%
2018,Q4,Total,Greater Sydney,Middle Ring,Parramatta,Non Strata,940,1125,1410,1237,254,-1.32%,-13.16%,-2.31%,-17.53%
2018,Q4,Total,Greater Sydney,Middle Ring,Parramatta,Strata,560,657,750,657,357,-1.20%,-7.20%,-19.96%,-52.27%
2018,Q4,Total,Greater Sydney,Middle Ring,Ryde,Total,675,1050,1380,1071,392,-3.31%,5.79%,-10.71%,-17.30%
2018,Q4,Total,Greater Sydney,Middle Ring,Ryde,Non Strata,1293,1428,1658,1480,146,-12.58%,-18.66%,-3.31%,-20.22%
2018,Q4,Total,Greater Sydney,Middle Ring,Ryde,Strata,610,736,997,829,246,-8.80%,-4.48%,-14.58%,-15.46%
2018,Q4,Total,Greater Sydney,Middle Ring,Strathfield,Total,595,716,1248,1024,100,6.00%,2.21%,-11.50%,-40.48%
2018,Q4,Total,Greater Sydney,Middle Ring,Strathfield,Non Strata,1200,1625,2103,1711,36,-23.35%,-25.71%,56.52%,-14.29%
2018,Q4,Total,Greater Sydney,Middle Ring,Strathfield,Strata,547,638,696,637,64,-2.22%,-5.90%,-28.89%,-49.21%
2018,Q4,Total,Greater Sydney,Middle Ring,Willoughby,Total,958,1580,2223,1673,199,-1.25%,-11.11%,-4.78%,-20.40%
2018,Q4,Total,Greater Sydney,Middle Ring,Willoughby,Non Strata,1825,2260,2790,2327,97,2.03%,-3.83%,5.43%,-31.69%
2018,Q4,Total,Greater Sydney,Middle Ring,Willoughby,Strata,775,977,1272,1052,102,-7.44%,-2.11%,-12.82%,-5.56%
2018,Q4,Total,Greater Sydney,Outer Ring,Total,Total,597,730,1000,868,"6,805",-1.02%,-4.82%,-10.78%,-28.36%
2018,Q4,Total,Greater Sydney,Outer Ring,Total,Non Strata,630,770,1070,926,"5,110",-1.28%,-6.67%,-8.06%,-25.83%
2018,Q4,Total,Greater Sydney,Outer Ring,Total,Strata,490,618,817,694,"1,695",-2.68%,-2.97%,-18.08%,-35.03%
2018,Q4,Total,Greater Sydney,Outer Ring,Blacktown,Total,590,680,800,696,788,-2.30%,-5.56%,-18.68%,-28.82%
2018,Q4,Total,Greater Sydney,Outer Ring,Blacktown,Non Strata,632,719,825,729,655,-2.41%,-9.05%,-15.16%,-24.10%
2018,Q4,Total,Greater Sydney,Outer Ring,Blacktown,Strata,460,540,605,536,133,-2.35%,-5.26%,-32.49%,-45.49%
2018,Q4,Total,Greater Sydney,Outer Ring,Blue Mountains,Total,555,630,738,654,247,-7.35%,-7.35%,-8.18%,-25.60%
2018,Q4,Total,Greater Sydney,Outer Ring,Blue Mountains,Non Strata,565,635,748,660,235,-6.62%,-7.47%,-9.96%,-25.16%
2018,Q4,Total,Greater Sydney,Outer Ring,Blue Mountains,Strata,495,530,609,534,s,-0.0799,0,0.5,-0.3333
2018,Q4,Total,Greater Sydney,Outer Ring,Camden,Total,645,710,788,728,303,-0.70%,-4.44%,-8.46%,-23.29%
2018,Q4,Total,Greater Sydney,Outer Ring,Camden,Non Strata,650,720,800,740,285,-0.69%,-4.00%,-8.95%,-22.76%
2018,Q4,Total,Greater Sydney,Outer Ring,Camden,Strata,479,530,611,539,s,-10.55%,-6.69%,0.00%,-30.77%
2018,Q4,Total,Greater Sydney,Outer Ring,Campbelltown,Total,500,575,640,570,381,-0.86%,-8.73%,-22.56%,-33.97%
2018,Q4,Total,Greater Sydney,Outer Ring,Campbelltown,Non Strata,530,601,655,604,308,-2.28%,-8.24%,-20.82%,-31.40%
2018,Q4,Total,Greater Sydney,Outer Ring,Campbelltown,Strata,392,420,470,427,73,-7.69%,-13.40%,-29.13%,-42.97%
2018,Q4,Total,Greater Sydney,Outer Ring,Central Coast,Total,495,610,774,658,"1,255",-2.01%,-4.69%,-4.42%,-25.48%
2018,Q4,Total,Greater Sydney,Outer Ring,Central Coast,Non Strata,531,640,815,696,982,-1.54%,-3.76%,-5.76%,-26.72%
2018,Q4,Total,Greater Sydney,Outer Ring,Central Coast,Strata,415,500,599,519,273,-0.99%,-0.99%,0.74%,-20.64%
2018,Q4,Total,Greater Sydney,Outer Ring,Fairfield,Total,588,700,796,695,271,-1.06%,-9.09%,-20.29%,-37.12%
2018,Q4,Total,Greater Sydney,Outer Ring,Fairfield,Non Strata,665,730,828,754,217,-5.19%,-9.32%,-12.15%,-36.36%
2018,Q4,Total,Greater Sydney,Outer Ring,Fairfield,Strata,410,458,513,458,54,4.09%,0.11%,-41.94%,-40.00%
2018,Q4,Total,Greater Sydney,Outer Ring,Hawkesbury,Total,605,706,1015,848,154,0.18%,-10.60%,-19.37%,-27.01%
2018,Q4,Total,Greater Sydney,Outer Ring,Hawkesbury,Non Strata,640,770,1050,907,133,1.32%,-8.06%,-17.39%,-26.92%
2018,Q4,Total,Greater Sydney,Outer Ring,Hawkesbury,Strata,430,495,523,472,s,-2.17%,-3.88%,-30.00%,-27.59%
2018,Q4,Total,Greater Sydney,Outer Ring,Hornsby,Total,810,1050,1300,1070,365,1.16%,-12.50%,-4.70%,-30.21%
2018,Q4,Total,Greater Sydney,Outer Ring,Hornsby,Non Strata,1000,1180,1385,1212,261,-5.60%,-14.49%,9.21%,-22.09%
2018,Q4,Total,Greater Sydney,Outer Ring,Hornsby,Strata,620,663,820,713,104,-1.23%,-2.57%,-27.78%,-44.68%
2018,Q4,Total,Greater Sydney,Outer Ring,Liverpool,Total,580,700,815,713,376,0.00%,-2.78%,-7.62%,-38.36%
2018,Q4,Total,Greater Sydney,Outer Ring,Liverpool,Non Strata,672,750,850,793,281,-2.60%,-8.54%,-3.77%,-29.75%
2018,Q4,Total,Greater Sydney,Outer Ring,Liverpool,Strata,400,485,560,477,95,-5.83%,-6.73%,-17.39%,-54.76%
2018,Q4,Total,Greater Sydney,Outer Ring,Northern Beaches,Total,900,1350,1765,1436,893,-1.46%,-11.23%,-1.11%,-23.02%
2018,Q4,Total,Greater Sydney,Outer Ring,Northern Beaches,Non Strata,1400,1660,2115,1837,483,-5.14%,-6.74%,6.15%,-22.47%
2018,Q4,Total,Greater Sydney,Outer Ring,Northern Beaches,Strata,725,873,1119,964,410,-0.46%,-6.93%,-8.48%,-23.65%
2018,Q4,Total,Greater Sydney,Outer Ring,Penrith,Total,548,635,714,642,550,-2.31%,-3.79%,-12.84%,-33.17%
2018,Q4,Total,Greater Sydney,Outer Ring,Penrith,Non Strata,610,665,742,692,422,-2.99%,-6.34%,-7.86%,-25.96%
2018,Q4,Total,Greater Sydney,Outer Ring,Penrith,Strata,428,490,532,477,128,-4.85%,-6.22%,-26.01%,-49.41%
2018,Q4,Total,Greater Sydney,Outer Ring,Sutherland Shire,Total,750,975,1240,1050,733,-2.50%,-9.30%,-12.63%,-22.10%
2018,Q4,Total,Greater Sydney,Outer Ring,Sutherland Shire,Non Strata,960,1105,1360,1215,421,-6.36%,-16.92%,-6.44%,-17.61%
2018,Q4,Total,Greater Sydney,Outer Ring,Sutherland Shire,Strata,615,730,915,827,312,-4.58%,-2.67%,-19.79%,-27.44%
2018,Q4,Total,Greater Sydney,Outer Ring,The Hills Shire,Total,950,1120,1355,1212,377,-3.86%,-10.40%,-8.50%,-26.65%
2018,Q4,Total,Greater Sydney,Outer Ring,The Hills Shire,Non Strata,1025,1168,1415,1285,321,-5.43%,-11.78%,-4.75%,-22.46%
2018,Q4,Total,Greater Sydney,Outer Ring,The Hills Shire,Strata,700,794,850,791,56,-0.81%,-2.04%,-25.33%,-44.00%
2018,Q4,Total,Greater Sydney,Outer Ring,Wollondilly,Total,567,675,1023,820,112,-8.78%,-7.53%,-23.81%,-41.36%
2018,Q4,Total,Greater Sydney,Outer Ring,Wollondilly,Non Strata,576,708,1038,838,106,-5.67%,-5.67%,-25.35%,-40.78%
2018,Q4,Total,Greater Sydney,Outer Ring,Wollondilly,Strata,-,-,-,-,-,-,-,-,-
2018,Q4,Total,Rest of GMR,Total,Total,Total,460,580,720,612,"3,212",0.00%,0.00%,-8.04%,-25.13%
2018,Q4,Total,Rest of GMR,Total,Total,Non Strata,485,600,750,635,"2,592",0.84%,0.00%,-6.46%,-23.27%
2018,Q4,Total,Rest of GMR,Total,Total,Strata,407,485,609,516,620,-4.90%,0.00%,-14.13%,-32.02%
2018,Q4,Total,Rest of GMR,Total,Cessnock,Total,316,380,485,433,243,-0.98%,2.70%,-15.62%,-27.03%
2018,Q4,Total,Rest of GMR,Total,Cessnock,Non Strata,335,407,525,452,215,1.43%,5.71%,-14.68%,-26.87%
2018,Q4,Total,Rest of GMR,Total,Cessnock,Strata,265,297,318,293,s,5.89%,5.14%,-22.22%,-28.21%
2018,Q4,Total,Rest of GMR,Total,Kiama,Total,758,828,996,914,90,1.85%,-10.78%,7.14%,-18.18%
2018,Q4,Total,Rest of GMR,Total,Kiama,Non Strata,789,845,1055,944,72,-6.11%,-13.91%,14.29%,-16.28%
2018,Q4,Total,Rest of GMR,Total,Kiama,Strata,543,665,855,797,s,3.02%,6.40%,-14.29%,-25.00%
2018,Q4,Total,Rest of GMR,Total,Lake Macquarie,Total,485,580,694,603,723,5.45%,1.75%,-9.28%,-25.92%
2018,Q4,Total,Rest of GMR,Total,Lake Macquarie,Non Strata,500,590,709,618,638,2.52%,-0.84%,-9.12%,-24.85%
2018,Q4,Total,Rest of GMR,Total,Lake Macquarie,Strata,407,455,570,492,85,2.48%,3.17%,-10.53%,-33.07%
2018,Q4,Total,Rest of GMR,Total,Maitland,Total,400,462,564,496,354,-2.02%,2.78%,-11.06%,-23.21%
2018,Q4,Total,Rest of GMR,Total,Maitland,Non Strata,420,480,575,511,319,0.10%,4.12%,-13.32%,-22.57%
2018,Q4,Total,Rest of GMR,Total,Maitland,Strata,311,345,384,356,35,-7.38%,-1.43%,16.67%,-28.57%
2018,Q4,Total,Rest of GMR,Total,Newcastle,Total,490,590,720,638,695,-2.48%,0.00%,-3.20%,-18.90%
2018,Q4,Total,Rest of GMR,Total,Newcastle,Non Strata,525,620,760,679,516,-1.59%,-0.80%,-0.96%,-13.57%
2018,Q4,Total,Rest of GMR,Total,Newcastle,Strata,425,485,615,518,179,-10.19%,-4.43%,-9.14%,-31.15%
2018,Q4,Total,Rest of GMR,Total,Port Stephens,Total,420,532,650,552,310,0.47%,3.20%,-5.78%,-27.74%
2018,Q4,Total,Rest of GMR,Total,Port Stephens,Non Strata,449,560,683,583,252,-0.97%,-0.09%,-1.95%,-23.87%
2018,Q4,Total,Rest of GMR,Total,Port Stephens,Strata,308,403,480,416,58,-8.88%,-2.30%,-19.44%,-40.82%
2018,Q4,Total,Rest of GMR,Total,Shellharbour,Total,546,615,735,641,229,-2.77%,-2.38%,-6.91%,-22.11%
2018,Q4,Total,Rest of GMR,Total,Shellharbour,Non Strata,565,638,760,671,180,-2.67%,-2.19%,-9.09%,-23.08%
2018,Q4,Total,Rest of GMR,Total,Shellharbour,Strata,455,515,575,531,49,0.78%,-2.28%,2.08%,-18.33%
2018,Q4,Total,Rest of GMR,Total,Wollongong,Total,562,683,820,712,568,-0.36%,-2.50%,-10.27%,-31.57%
2018,Q4,Total,Rest of GMR,Total,Wollongong,Non Strata,602,735,870,761,400,-2.00%,-4.55%,-2.44%,-30.43%
2018,Q4,Total,Rest of GMR,Total,Wollongong,Strata,495,579,675,595,168,-3.50%,-1.86%,-24.66%,-34.12%
2018,Q4,Total,Rest of GMR,Newcastle SSD,Total,Total,435,540,670,573,"2,325",1.89%,2.86%,-8.10%,-23.92%
2018,Q4,Total,Rest of GMR,Newcastle SSD,Total,Non Strata,455,560,685,594,"1,940",1.82%,1.82%,-7.62%,-21.87%
2018,Q4,Total,Rest of GMR,Newcastle SSD,Total,Strata,360,442,550,466,385,-1.79%,0.67%,-10.47%,-32.81%
2018,Q4,Total,Rest of GMR,Newcastle SSD,Cessnock,Total,316,380,485,433,243,-0.98%,2.70%,-15.62%,-27.03%
2018,Q4,Total,Rest of GMR,Newcastle SSD,Cessnock,Non Strata,335,407,525,452,215,1.43%,5.71%,-14.68%,-26.87%
2018,Q4,Total,Rest of GMR,Newcastle SSD,Cessnock,Strata,265,297,318,293,s,5.89%,5.14%,-22.22%,-28.21%
2018,Q4,Total,Rest of GMR,Newcastle SSD,Lake Macquarie,Total,485,580,694,603,723,5.45%,1.75%,-9.28%,-25.92%
2018,Q4,Total,Rest of GMR,Newcastle SSD,Lake Macquarie,Non Strata,500,590,709,618,638,2.52%,-0.84%,-9.12%,-24.85%
2018,Q4,Total,Rest of GMR,Newcastle SSD,Lake Macquarie,Strata,407,455,570,492,85,2.48%,3.17%,-10.53%,-33.07%
2018,Q4,Total,Rest of GMR,Newcastle SSD,Maitland,Total,400,462,564,496,354,-2.02%,2.78%,-11.06%,-23.21%
2018,Q4,Total,Rest of GMR,Newcastle SSD,Maitland,Non Strata,420,480,575,511,319,0.10%,4.12%,-13.32%,-22.57%
2018,Q4,Total,Rest of GMR,Newcastle SSD,Maitland,Strata,311,345,384,356,35,-7.38%,-1.43%,16.67%,-28.57%
2018,Q4,Total,Rest of GMR,Newcastle SSD,Newcastle,Total,490,590,720,638,695,-2.48%,0.00%,-3.20%,-18.90%
2018,Q4,Total,Rest of GMR,Newcastle SSD,Newcastle,Non Strata,525,620,760,679,516,-1.59%,-0.80%,-0.96%,-13.57%
2018,Q4,Total,Rest of GMR,Newcastle SSD,Newcastle,Strata,425,485,615,518,179,-10.19%,-4.43%,-9.14%,-31.15%
2018,Q4,Total,Rest of GMR,Newcastle SSD,Port Stephens,Total,420,532,650,552,310,0.47%,3.20%,-5.78%,-27.74%
2018,Q4,Total,Rest of GMR,Newcastle SSD,Port Stephens,Non Strata,449,560,683,583,252,-0.97%,-0.09%,-1.95%,-23.87%
2018,Q4,Total,Rest of GMR,Newcastle SSD,Port Stephens,Strata,308,403,480,416,58,-8.88%,-2.30%,-19.44%,-40.82%
2018,Q4,Total,Rest of GMR,Wollongong SSD,Total,Total,560,680,818,714,887,0.74%,-1.45%,-7.89%,-28.12%
2018,Q4,Total,Rest of GMR,Wollongong SSD,Total,Non Strata,602,730,856,756,652,-0.68%,-0.68%,-2.83%,-27.15%
2018,Q4,Total,Rest of GMR,Wollongong SSD,Total,Strata,480,568,660,597,235,-3.81%,-2.16%,-19.52%,-30.68%
2018,Q4,Total,Rest of GMR,Wollongong SSD,Kiama,Total,758,828,996,914,90,1.85%,-10.78%,7.14%,-18.18%
2018,Q4,Total,Rest of GMR,Wollongong SSD,Kiama,Non Strata,789,845,1055,944,72,-6.11%,-13.91%,14.29%,-16.28%
2018,Q4,Total,Rest of GMR,Wollongong SSD,Kiama,Strata,543,665,855,797,s,3.02%,6.40%,-14.29%,-25.00%
2018,Q4,Total,Rest of GMR,Wollongong SSD,Shellharbour,Total,546,615,735,641,229,-2.77%,-2.38%,-6.91%,-22.11%
2018,Q4,Total,Rest of GMR,Wollongong SSD,Shellharbour,Non Strata,565,638,760,671,180,-2.67%,-2.19%,-9.09%,-23.08%
2018,Q4,Total,Rest of GMR,Wollongong SSD,Shellharbour,Strata,455,515,575,531,49,0.78%,-2.28%,2.08%,-18.33%
2018,Q4,Total,Rest of GMR,Wollongong SSD,Wollongong,Total,562,683,820,712,568,-0.36%,-2.50%,-10.27%,-31.57%
2018,Q4,Total,Rest of GMR,Wollongong SSD,Wollongong,Non Strata,602,735,870,761,400,-2.00%,-4.55%,-2.44%,-30.43%
2018,Q4,Total,Rest of GMR,Wollongong SSD,Wollongong,Strata,495,579,675,595,168,-3.50%,-1.86%,-24.66%,-34.12%
2018,Q4,Total,Rest of State,Total,Total,Total,290,400,550,443,"7,916",-2.44%,0.00%,0.46%,-19.96%
2018,Q4,Total,Rest of State,Total,Total,Non Strata,294,411,560,452,"6,801",-2.26%,-1.79%,0.73%,-19.64%
2018,Q4,Total,Rest of State,Total,Total,Strata,275,355,465,388,1115,-1.80%,1.43%,-1.15%,-21.86%
2018,Q4,Total,Rest of State,Total,Albury,Total,240,308,420,345,258,3.54%,-3.91%,8.86%,-18.61%
2018,Q4,Total,Rest of State,Total,Albury,Non Strata,275,360,443,377,211,6.19%,8.38%,15.30%,-18.22%
2018,Q4,Total,Rest of State,Total,Albury,Strata,160,212,230,199,47,3.16%,-9.79%,-12.96%,-20.34%
2018,Q4,Total,Rest of State,Total,Armidale Regional,Total,275,348,445,371,129,6.92%,2.21%,59.26%,0.00%
2018,Q4,Total,Rest of State,Total,Armidale Regional,Non Strata,290,355,461,388,116,4.41%,2.90%,61.11%,4.50%
2018,Q4,Total,Rest of State,Total,Armidale Regional,Strata,175,199,245,218,s,-21.96%,-20.24%,44.44%,-27.78%
2018,Q4,Total,Rest of State,Total,Ballina,Total,490,600,735,649,175,-7.69%,1.01%,-9.79%,-10.26%
2018,Q4,Total,Rest of State,Total,Ballina,Non Strata,545,660,848,726,115,-5.04%,3.13%,-8.00%,-12.88%
2018,Q4,Total,Rest of State,Total,Ballina,Strata,394,465,595,503,60,-8.82%,8.14%,-13.04%,-4.76%
2018,Q4,Total,Rest of State,Total,Balranald,Total,-,-,-,-,-,-,-,-,-
2018,Q4,Total,Rest of State,Total,Balranald,Non Strata,-,-,-,-,-,-,-,-,-
2018,Q4,Total,Rest of State,Total,Bathurst Regional,Total,350,439,513,446,180,0.23%,9.62%,2.27%,-18.92%
2018,Q4,Total,Rest of State,Total,Bathurst Regional,Non Strata,374,452,540,461,164,1.63%,9.77%,1.23%,-17.59%
2018,Q4,Total,Rest of State,Total,Bathurst Regional,Strata,269,308,330,292,s,0.82%,2.50%,14.29%,-30.43%
2018,Q4,Total,Rest of State,Total,Bega Valley,Total,340,465,600,476,179,3.33%,10.71%,-10.05%,-22.17%
2018,Q4,Total,Rest of State,Total,Bega Valley,Non Strata,401,499,654,525,126,-0.10%,1.06%,-11.27%,-25.00%
2018,Q4,Total,Rest of State,Total,Bega Valley,Strata,285,320,420,359,53,0.00%,11.30%,-7.02%,-14.52%
2018,Q4,Total,Rest of State,Total,Bellingen,Total,398,495,655,512,47,-3.41%,-3.88%,-2.08%,-18.97%
2018,Q4,Total,Rest of State,Total,Bellingen,Non Strata,420,544,660,526,44,2.11%,5.58%,-4.35%,-24.14%
2018,Q4,Total,Rest of State,Total,Bellingen,Strata,-,-,-,-,-,-,-,-,-
2018,Q4,Total,Rest of State,Total,Berrigan,Total,139,222,284,223,38,-16.42%,-13.14%,-7.32%,5.56%
2018,Q4,Total,Rest of State,Total,Berrigan,Non Strata,139,222,284,223,38,-17.81%,-13.14%,0.00%,5.56%
2018,Q4,Total,Rest of State,Total,Bland,Total,93,150,247,175,s,-12.54%,-6.25%,10.00%,10.00%
2018,Q4,Total,Rest of State,Total,Bland,Non Strata,93,150,247,175,s,-12.54%,-6.25%,10.00%,10.00%
2018,Q4,Total,Rest of State,Total,Blayney,Total,264,344,416,371,s,22.77%,-10.13%,-4.00%,-45.45%
2018,Q4,Total,Rest of State,Total,Blayney,Non Strata,264,344,416,371,s,22.77%,-10.13%,-4.00%,-45.45%
2018,Q4,Total,Rest of State,Total,Bogan,Total,-,-,-,-,-,-,-,-,-
2018,Q4,Total,Rest of State,Total,Bogan,Non Strata,-,-,-,-,-,-,-,-,-
2018,Q4,Total,Rest of State,Total,Bourke,Total,-,-,-,-,-,-,-,-,-
2018,Q4,Total,Rest of State,Total,Bourke,Non Strata,-,-,-,-,-,-,-,-,-
2018,Q4,Total,Rest of State,Total,Brewarrina,Total,-,-,-,-,-,-,-,-,-
2018,Q4,Total,Rest of State,Total,Brewarrina,Non Strata,-,-,-,-,-,-,-,-,-
2018,Q4,Total,Rest of State,Total,Broken Hill,Total,79,133,187,138,80,20.45%,45.60%,6.67%,-17.53%
2018,Q4,Total,Rest of State,Total,Broken Hill,Non Strata,79,133,187,138,80,20.45%,45.60%,6.67%,-17.53%
2018,Q4,Total,Rest of State,Total,Byron,Total,700,875,1103,982,123,-7.41%,4.17%,-14.58%,-34.57%
2018,Q4,Total,Rest of State,Total,Byron,Non Strata,735,910,1260,1045,90,-13.42%,1.11%,-18.92%,-32.84%
2018,Q4,Total,Rest of State,Total,Byron,Strata,655,740,980,810,33,5.71%,8.42%,0.00%,-38.89%
2018,Q4,Total,Rest of State,Total,Cabonne,Total,264,340,496,396,36,21.43%,0.15%,24.14%,-33.33%
2018,Q4,Total,Rest of State,Total,Cabonne,Non Strata,264,340,496,396,36,21.43%,0.15%,24.14%,-33.33%
2018,Q4,Total,Rest of State,Total,Carrathool,Total,-,-,-,-,-,-,-,-,-
2018,Q4,Total,Rest of State,Total,Carrathool,Non Strata,-,-,-,-,-,-,-,-,-
2018,Q4,Total,Rest of State,Total,Clarence Valley,Total,290,369,465,387,253,-10.00%,-0.27%,5.86%,-14.53%
2018,Q4,Total,Rest of State,Total,Clarence Valley,Non Strata,291,373,470,393,222,-9.15%,-0.80%,1.37%,-14.62%
2018,Q4,Total,Rest of State,Total,Clarence Valley,Strata,285,339,405,339,31,-16.30%,-3.69%,55.00%,-13.89%
2018,Q4,Total,Rest of State,Total,Cobar,Total,154,194,250,199,s,27.05%,22.63%,-33.33%,-42.86%
2018,Q4,Total,Rest of State,Total,Cobar,Non Strata,154,194,250,199,s,27.05%,22.63%,-33.33%,-42.86%
2018,Q4,Total,Rest of State,Total,Coffs Harbour,Total,405,499,630,517,315,1.01%,3.96%,-0.63%,-22.98%
2018,Q4,Total,Rest of State,Total,Coffs Harbour,Non Strata,455,550,660,567,225,3.77%,3.77%,0.45%,-21.33%
2018,Q4,Total,Rest of State,Total,Coffs Harbour,Strata,300,367,459,394,90,1.38%,4.71%,-3.23%,-26.83%
2018,Q4,Total,Rest of State,Total,Coolamon,Total,187,248,317,273,s,15.89%,37.78%,283.33%,-14.81%
2018,Q4,Total,Rest of State,Total,Coolamon,Non Strata,187,248,317,273,s,15.89%,37.78%,283.33%,-14.81%
2018,Q4,Total,Rest of State,Total,Coonamble,Total,-,-,-,-,-,-,-,-,-
2018,Q4,Total,Rest of State,Total,Coonamble,Non Strata,-,-,-,-,-,-,-,-,-
2018,Q4,Total,Rest of State,Total,Gundagai,Total,184,225,311,253,47,-9.64%,0.00%,-4.08%,-6.00%
2018,Q4,Total,Rest of State,Total,Gundagai,Non Strata,184,225,311,253,47,-9.64%,0.00%,-4.08%,-6.00%
2018,Q4,Total,Rest of State,Total,Cowra,Total,228,288,382,301,52,10.58%,10.58%,6.12%,-13.33%
2018,Q4,Total,Rest of State,Total,Cowra,Non Strata,214,285,375,297,47,9.62%,9.62%,-4.08%,-21.67%
2018,Q4,Total,Rest of State,Total,Cowra,Strata,-,-,-,-,-,-,-,-,-
2018,Q4,Total,Rest of State,Total,Western Plains Regional,Total,270,345,425,353,213,1.02%,0.88%,-0.47%,-18.70%
2018,Q4,Total,Rest of State,Total,Western Plains Regional,Non Strata,270,349,430,355,208,1.45%,0.58%,-1.89%,-17.79%
2018,Q4,Total,Rest of State,Total,Western Plains Regional,Strata,-,-,-,-,-,-,-,-,-
2018,Q4,Total,Rest of State,Total,Dungog,Total,315,415,590,460,33,-7.78%,-22.43%,13.79%,-36.54%
2018,Q4,Total,Rest of State,Total,Dungog,Non Strata,315,415,590,460,33,-7.78%,-22.43%,13.79%,-36.54%
2018,Q4,Total,Rest of State,Total,Edward River,Total,131,188,286,206,42,-18.83%,-14.38%,16.67%,23.53%
2018,Q4,Total,Rest of State,Total,Edward River,Non Strata,135,190,286,209,41,-17.75%,-13.24%,13.89%,20.59%
2018,Q4,Total,Rest of State,Total,Edward River,Strata,-,-,-,-,-,-,-,-,-
2018,Q4,Total,Rest of State,Total,Eurobodalla,Total,384,479,600,507,228,0.84%,8.19%,-7.32%,-28.30%
2018,Q4,Total,Rest of State,Total,Eurobodalla,Non Strata,427,516,650,554,176,3.31%,8.53%,-13.73%,-28.74%
2018,Q4,Total,Rest of State,Total,Eurobodalla,Strata,273,347,430,349,52,9.37%,-0.64%,23.81%,-26.76%
2018,Q4,Total,Rest of State,Total,Federation,Total,208,258,325,263,67,4.04%,-2.09%,17.54%,-14.10%
